id_match,match_number,stage,group,date_utc,match_status,result_type,home_team,away_team,home_name,away_name,home_score,away_score,home_penalties,away_penalties,winner,home_tactics,away_tactics,home_possession,away_possession,attendance,stadium,humidity,temperature,wind_speed,weather
300186455,38,First stage,Group C,2014-06-24,0,1,GRE,CIV,Greece,Côte d'Ivoire,2,1,,,GRE,,,,,,Estadio Castelao,,,,
300186458,43,First stage,Group F,2014-06-25,0,1,NGA,ARG,Nigeria,Argentina,2,3,,,ARG,,,,,,Estadio Beira-Rio,,,,
300186464,44,First stage,Group F,2014-06-25,0,1,BIH,IRN,Bosnia and Herzegovina,IR Iran,3,1,,,BIH,,,,,,Fonte Nova Arena,,,,
300186515,42,First stage,Group E,2014-06-25,0,1,ECU,FRA,Ecuador,France,0,0,,,,,,,,,Maracanã - Estádio Jornalista Mário Filho,,,,
300186482,41,First stage,Group E,2014-06-25,0,1,HON,SUI,Honduras,Switzerland,0,3,,,SUI,,,,,,Arena Amazonia,,,,
300186480,47,First stage,Group H,2014-06-26,0,1,KOR,BEL,Korea Republic,Belgium,0,1,,,BEL,,,,,,Neo Química Arena,,,,
300186506,48,First stage,Group H,2014-06-26,0,1,ALG,RUS,Algeria,Russia,1,1,,,,,,,,,Arena da Baixada,,,,
300186469,45,First stage,Group G,2014-06-26,0,1,USA,GER,USA,Germany,0,1,,,GER,,,,,,Arena Pernambuco,,,,
300186476,46,First stage,Group G,2014-06-26,0,1,POR,GHA,Portugal,Ghana,2,1,,,POR,,,,,,Estádio Nacional Mané Garrincha,,,,
300186487,49,Round of 16,,2014-06-28,0,2,BRA,CHI,Brazil,Chile,1,1,3.0,2.0,BRA,,,,,,Estadio Mineirao,,,,
300186491,50,Round of 16,,2014-06-28,0,1,COL,URU,Colombia,Uruguay,2,0,,,COL,,,,,,Maracanã - Estádio Jornalista Mário Filho,,,,
300186508,51,Round of 16,,2014-06-29,0,1,NED,MEX,Netherlands,Mexico,2,1,,,NED,,,,,,Estadio Castelao,,,,
300186459,52,Round of 16,,2014-06-29,0,2,CRC,GRE,Costa Rica,Greece,1,1,5.0,3.0,CRC,,,,,,Arena Pernambuco,,,,
300186462,53,Round of 16,,2014-06-30,0,1,FRA,NGA,France,Nigeria,2,0,,,FRA,,,,,,Estádio Nacional Mané Garrincha,,,,
300186460,54,Round of 16,,2014-06-30,0,3,GER,ALG,Germany,Algeria,2,1,,,GER,,,,,,Estadio Beira-Rio,,,,
300186503,55,Round of 16,,2014-07-01,0,3,ARG,SUI,Argentina,Switzerland,1,0,,,ARG,,,,,,Neo Química Arena,,,,
300186497,56,Round of 16,,2014-07-01,0,3,BEL,USA,Belgium,USA,2,1,,,BEL,,,,,,Fonte Nova Arena,,,,
300186485,58,Quarter-final,,2014-07-04,0,1,FRA,GER,France,Germany,0,1,,,GER,,,,,,Maracanã - Estádio Jornalista Mário Filho,,,,
300186461,57,Quarter-final,,2014-07-04,0,1,BRA,COL,Brazil,Colombia,2,1,,,BRA,,,,,,Estadio Castelao,,,,
300186504,60,Quarter-final,,2014-07-05,0,1,ARG,BEL,Argentina,Belgium,1,0,,,ARG,,,,,,Estádio Nacional Mané Garrincha,,,,
300186488,59,Quarter-final,,2014-07-05,0,2,NED,CRC,Netherlands,Costa Rica,0,0,4.0,3.0,NED,,,,,,Fonte Nova Arena,,,,
300186474,61,Semi-final,,2014-07-08,0,1,BRA,GER,Brazil,Germany,1,7,,,GER,,,,,,Estadio Mineirao,,,,
300186490,62,Semi-final,,2014-07-09,0,2,NED,ARG,Netherlands,Argentina,0,0,2.0,4.0,ARG,,,,,,Neo Química Arena,,,,
300186502,63,Play-off for third place,,2014-07-12,0,1,BRA,NED,Brazil,Netherlands,0,3,,,NED,,,,,,Estádio Nacional Mané Garrincha,,,,
300186501,64,Final,,2014-07-13,0,3,GER,ARG,Germany,Argentina,1,0,,,GER,,,,,,Maracanã - Estádio Jornalista Mário Filho,,,,
