player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
356166,Cedric Si Mohammed,0,1.0,77.0,182.0,ALG,43843,,1985-01-09,29.4,Goalkeeper,Algeria,ALG
215208,Madjid Bouguerra,1,2.0,92.0,189.0,ALG,43843,,1982-10-07,31.7,Defender,Algeria,ALG
364088,Faouzi Ghoulam,1,3.0,80.0,184.0,ALG,43843,,1991-02-01,23.4,Defender,Algeria,ALG
356162,Esseid Belkalem,1,4.0,95.0,190.0,ALG,43843,,1989-01-01,25.4,Defender,Algeria,ALG
296827,Rafik Halliche,1,5.0,89.0,187.0,ALG,43843,,1986-09-02,27.8,Defender,Algeria,ALG
323339,Djamel Mesbah,1,6.0,80.0,179.0,ALG,43843,,1984-10-09,29.7,Defender,Algeria,ALG
183882,Hassan Yebda,2,7.0,82.0,188.0,ALG,43843,,1984-05-14,30.1,Midfielder,Algeria,ALG
321682,Medhi Lacen,2,8.0,78.0,175.0,ALG,43843,,1984-03-15,30.2,Midfielder,Algeria,ALG
367261,Nabil Ghilas,3,9.0,90.0,183.0,ALG,43843,,1990-04-20,24.1,Striker,Algeria,ALG
319358,Sofiane Feghouli,3,10.0,74.0,177.0,ALG,43843,,1989-12-26,24.5,Striker,Algeria,ALG
366309,Brahimi Yacine,2,11.0,72.0,171.0,ALG,43843,,1990-02-08,24.3,Midfielder,Algeria,ALG
239237,Carl Medjani,1,12.0,83.0,180.0,ALG,43843,,1985-05-15,29.1,Defender,Algeria,ALG
354859,Islam Slimani,3,13.0,82.0,188.0,ALG,43843,,1988-06-18,26.0,Striker,Algeria,ALG
379939,Nabil Bentaleb,2,14.0,76.0,189.0,ALG,43843,,1994-11-24,19.5,Midfielder,Algeria,ALG
296994,Soudani El Arabi,3,15.0,76.0,177.0,ALG,43843,,1987-11-25,26.5,Striker,Algeria,ALG
305708,Mohamed Zemmamouche,0,16.0,80.0,187.0,ALG,43843,,1985-03-19,29.2,Goalkeeper,Algeria,ALG
354883,Liassine Cadamuro,1,17.0,81.0,187.0,ALG,43843,,1988-03-05,26.3,Defender,Algeria,ALG
354875,Abdelmoumene Djabou,3,18.0,65.0,170.0,ALG,43843,,1987-01-31,27.4,Striker,Algeria,ALG
366573,Saphir Taider,2,19.0,79.0,179.0,ALG,43843,,1992-02-29,22.3,Midfielder,Algeria,ALG
376285,Aissa Mandi,1,20.0,81.0,184.0,ALG,43843,,1991-10-22,22.6,Defender,Algeria,ALG
379942,Riyad Mahrez,3,21.0,61.0,179.0,ALG,43843,,1991-02-21,23.3,Striker,Algeria,ALG
354873,Mehdi Mostefa,2,22.0,86.0,182.0,ALG,43843,,1983-08-30,30.8,Midfielder,Algeria,ALG
323326,Mbolhi Rais,0,23.0,87.0,186.0,ALG,43843,,1986-04-25,28.1,Goalkeeper,Algeria,ALG
266783,Sergio Romero,0,1.0,87.0,192.0,ARG,43922,,1987-02-22,27.3,Goalkeeper,Argentina,ARG
200130,Ezequiel Garay,1,2.0,87.0,186.0,ARG,43922,,1986-10-10,27.7,Defender,Argentina,ARG
356612,Hugo Campagnaro,1,3.0,85.0,181.0,ARG,43922,,1980-06-27,34.0,Defender,Argentina,ARG
182379,Pablo Zabaleta,1,4.0,70.0,174.0,ARG,43922,,1985-01-16,29.4,Defender,Argentina,ARG
201001,Fernando Gago,2,5.0,77.0,177.0,ARG,43922,,1986-04-10,28.2,Midfielder,Argentina,ARG
200133,Lucas Biglia,2,6.0,73.0,175.0,ARG,43922,,1986-01-30,28.4,Midfielder,Argentina,ARG
266800,Angel Di Maria,2,7.0,75.0,178.0,ARG,43922,,1988-02-14,26.3,Midfielder,Argentina,ARG
316997,Enzo Perez,2,8.0,71.0,177.0,ARG,43922,,1986-02-22,28.3,Midfielder,Argentina,ARG
271550,Gonzalo Higuain,3,9.0,75.0,184.0,ARG,43922,,1987-12-10,26.5,Striker,Argentina,ARG
229397,Lionel Messi,3,10.0,72.0,170.0,ARG,43922,,1987-06-24,27.0,Striker,Argentina,ARG
184291,Maxi Rodriguez,2,11.0,79.0,180.0,ARG,43922,,1981-01-02,33.4,Midfielder,Argentina,ARG
274703,Agustín Orión,0,12.0,82.0,190.0,ARG,43922,,1981-06-26,33.0,Goalkeeper,Argentina,ARG
298892,Augusto Fernandez,2,13.0,71.0,177.0,ARG,43922,,1986-04-10,28.2,Midfielder,Argentina,ARG
182372,Javier Mascherano,2,14.0,73.0,174.0,ARG,43922,,1984-06-08,30.0,Midfielder,Argentina,ARG
233703,Martin Demichelis,1,15.0,81.0,184.0,ARG,43922,,1980-12-20,33.5,Defender,Argentina,ARG
318688,Marcos Rojo,1,16.0,82.0,189.0,ARG,43922,,1990-03-20,24.2,Defender,Argentina,ARG
318034,Federico Fernandez,1,17.0,83.0,190.0,ARG,43922,,1989-02-21,25.3,Defender,Argentina,ARG
230739,Rodrigo Palacio,3,18.0,77.0,175.0,ARG,43922,,1982-02-05,32.3,Striker,Argentina,ARG
349631,Ricky Álvarez,2,19.0,73.0,188.0,ARG,43922,,1988-04-12,26.2,Midfielder,Argentina,ARG
228528,Sergio Aguero,3,20.0,74.0,172.0,ARG,43922,,1988-06-02,26.0,Striker,Argentina,ARG
306144,Mariano Andujar,0,21.0,87.0,194.0,ARG,43922,,1983-07-30,30.9,Goalkeeper,Argentina,ARG
229392,Ezequiel Lavezzi,3,22.0,75.0,173.0,ARG,43922,,1985-05-03,29.1,Striker,Argentina,ARG
349832,José Basanta,1,23.0,78.0,188.0,ARG,43922,,1984-04-03,30.2,Defender,Argentina,ARG
339117,Mathew Ryan,0,1.0,82.0,184.0,AUS,43976,,1992-04-08,22.2,Goalkeeper,Australia,AUS
370062,Ivan Franjic,1,2.0,76.0,180.0,AUS,43976,,1987-09-10,26.8,Defender,Australia,AUS
306364,Davidson Jason,1,3.0,79.0,180.0,AUS,43976,,1991-06-29,23.0,Defender,Australia,AUS
213001,Tim Cahill,3,4.0,76.0,180.0,AUS,43976,,1979-12-06,34.5,Striker,Australia,AUS
197411,Mark Milligan,2,5.0,78.0,178.0,AUS,43976,,1985-08-04,28.9,Midfielder,Australia,AUS
229051,Matthew Spiranovic,1,6.0,84.0,188.0,AUS,43976,,1988-06-27,26.0,Defender,Australia,AUS
321697,Mathew Leckie,3,7.0,78.0,181.0,AUS,43976,,1991-02-04,23.4,Striker,Australia,AUS
379165,Bailey Wright,1,8.0,74.0,184.0,AUS,43976,,1992-07-28,21.9,Defender,Australia,AUS
368902,Adam Taggart,3,9.0,76.0,183.0,AUS,43976,,1993-06-02,21.0,Striker,Australia,AUS
379164,Ben Halloran,3,10.0,74.0,180.0,AUS,43976,,1992-06-14,22.0,Striker,Australia,AUS
306424,Tommy Oar,2,11.0,64.0,170.0,AUS,43976,,1991-12-10,22.5,Midfielder,Australia,AUS
356933,Mitch Langerak,0,12.0,77.0,191.0,AUS,43976,,1988-08-22,25.8,Goalkeeper,Australia,AUS
312234,Oliver Bozanic,2,13.0,76.0,167.0,AUS,43976,,1989-01-08,25.4,Midfielder,Australia,AUS
290605,James Troisi,2,14.0,76.0,177.0,AUS,43976,,1988-07-03,25.9,Midfielder,Australia,AUS
197514,Mile Jedinak,2,15.0,78.0,188.0,AUS,43976,,1984-08-03,29.9,Midfielder,Australia,AUS
295149,James Holland,2,16.0,74.0,180.0,AUS,43976,,1989-05-15,25.1,Midfielder,Australia,AUS
197409,Matt Mckay,2,17.0,78.0,174.0,AUS,43976,,1983-01-11,31.4,Midfielder,Australia,AUS
209168,Eugen Galekovic,0,18.0,91.0,186.0,AUS,43976,,1981-06-12,33.0,Goalkeeper,Australia,AUS
306410,Ryan Mcgowan,1,19.0,75.0,191.0,AUS,43976,,1989-08-15,24.8,Defender,Australia,AUS
290800,Dario Vidosic,2,20.0,75.0,185.0,AUS,43976,,1987-04-08,27.2,Midfielder,Australia,AUS
339116,Massimo Luongo,2,21.0,76.0,176.0,AUS,43976,,1992-09-25,21.7,Midfielder,Australia,AUS
182620,Alex Wilkinson,1,22.0,80.0,183.0,AUS,43976,,1984-08-13,29.8,Defender,Australia,AUS
178299,Mark Bresciano,2,23.0,73.0,182.0,AUS,43976,,1980-02-11,34.3,Midfielder,Australia,AUS
358106,Thibaut Courtois,0,1.0,96.0,199.0,BEL,43935,,1992-05-11,22.1,Goalkeeper,Belgium,BEL
290864,Toby Alderweireld,1,2.0,81.0,186.0,BEL,43935,,1989-03-02,25.3,Defender,Belgium,BEL
