id_match,match_number,stage,group,home_team,away_team,date_utc,time_utc,local_date,local_time
300186456,1,First stage,Group A,BRA,CRO,2014-06-12,20:00,2014-06-12,17:00
300186492,2,First stage,Group A,MEX,CMR,2014-06-13,16:00,2014-06-13,13:00
300186510,3,First stage,Group B,ESP,NED,2014-06-13,19:00,2014-06-13,16:00
300186473,4,First stage,Group B,CHI,AUS,2014-06-13,22:00,2014-06-13,18:00
300186471,5,First stage,Group C,COL,GRE,2014-06-14,16:00,2014-06-14,13:00
300186489,7,First stage,Group D,URU,CRC,2014-06-14,19:00,2014-06-14,16:00
300186513,8,First stage,Group D,ENG,ITA,2014-06-14,22:00,2014-06-14,18:00
300186507,6,First stage,Group C,CIV,JPN,2014-06-15,01:00,2014-06-14,22:00
300186494,9,First stage,Group E,SUI,ECU,2014-06-15,16:00,2014-06-15,13:00
300186496,10,First stage,Group E,FRA,HON,2014-06-15,19:00,2014-06-15,16:00
300186477,11,First stage,Group F,ARG,BIH,2014-06-15,22:00,2014-06-15,19:00
300186475,13,First stage,Group G,GER,POR,2014-06-16,16:00,2014-06-16,13:00
300186505,12,First stage,Group F,IRN,NGA,2014-06-16,19:00,2014-06-16,16:00
300186512,14,First stage,Group G,GHA,USA,2014-06-16,22:00,2014-06-16,19:00
300186499,16,First stage,Group H,RUS,KOR,2014-06-17,22:00,2014-06-17,18:00
300186479,15,First stage,Group H,BEL,ALG,2014-06-17,16:00,2014-06-17,13:00
300186509,17,First stage,Group A,BRA,MEX,2014-06-17,19:00,2014-06-17,16:00
300186478,20,First stage,Group B,AUS,NED,2014-06-18,16:00,2014-06-18,13:00
300186498,19,First stage,Group B,ESP,CHI,2014-06-18,19:00,2014-06-18,16:00
300186453,18,First stage,Group A,CMR,CRO,2014-06-18,22:00,2014-06-18,18:00
300186468,21,First stage,Group C,COL,CIV,2014-06-19,16:00,2014-06-19,13:00
300186486,23,First stage,Group D,URU,ENG,2014-06-19,19:00,2014-06-19,16:00
300186454,22,First stage,Group C,JPN,GRE,2014-06-19,22:00,2014-06-19,19:00
300186500,24,First stage,Group D,ITA,CRC,2014-06-20,16:00,2014-06-20,13:00
300186514,25,First stage,Group E,SUI,FRA,2014-06-20,19:00,2014-06-20,16:00
300186463,26,First stage,Group E,HON,ECU,2014-06-20,22:00,2014-06-20,19:00
300186511,28,First stage,Group F,NGA,BIH,2014-06-21,22:00,2014-06-21,18:00
300186466,27,First stage,Group F,ARG,IRN,2014-06-21,16:00,2014-06-21,13:00
300186493,29,First stage,Group G,GER,GHA,2014-06-21,19:00,2014-06-21,16:00
300186495,32,First stage,Group H,KOR,ALG,2014-06-22,19:00,2014-06-22,16:00
300186483,30,First stage,Group G,USA,POR,2014-06-22,22:00,2014-06-22,18:00
300186481,31,First stage,Group H,BEL,RUS,2014-06-22,16:00,2014-06-22,13:00
300186470,36,First stage,Group B,NED,CHI,2014-06-23,16:00,2014-06-23,13:00
300186467,35,First stage,Group B,AUS,ESP,2014-06-23,16:00,2014-06-23,13:00
300186452,34,First stage,Group A,CRO,MEX,2014-06-23,20:00,2014-06-23,17:00
300186472,33,First stage,Group A,CMR,BRA,2014-06-23,20:00,2014-06-23,17:00
300186484,40,First stage,Group D,CRC,ENG,2014-06-24,16:00,2014-06-24,13:00
300186465,39,First stage,Group D,ITA,URU,2014-06-24,16:00,2014-06-24,13:00
300186457,37,First stage,Group C,JPN,COL,2014-06-24,20:00,2014-06-24,16:00
300186455,38,First stage,Group C,GRE,CIV,2014-06-24,20:00,2014-06-24,17:00
300186458,43,First stage,Group F,NGA,ARG,2014-06-25,16:00,2014-06-25,13:00
300186464,44,First stage,Group F,BIH,IRN,2014-06-25,16:00,2014-06-25,13:00
300186515,42,First stage,Group E,ECU,FRA,2014-06-25,20:00,2014-06-25,17:00
300186482,41,First stage,Group E,HON,SUI,2014-06-25,20:00,2014-06-25,16:00
300186480,47,First stage,Group H,KOR,BEL,2014-06-26,20:00,2014-06-26,17:00
300186506,48,First stage,Group H,ALG,RUS,2014-06-26,20:00,2014-06-26,17:00
300186469,45,First stage,Group G,USA,GER,2014-06-26,16:00,2014-06-26,13:00
300186476,46,First stage,Group G,POR,GHA,2014-06-26,16:00,2014-06-26,13:00
300186487,49,Round of 16,,BRA,CHI,2014-06-28,16:00,2014-06-28,13:00
300186491,50,Round of 16,,COL,URU,2014-06-28,20:00,2014-06-28,17:00
300186508,51,Round of 16,,NED,MEX,2014-06-29,16:00,2014-06-29,13:00
300186459,52,Round of 16,,CRC,GRE,2014-06-29,20:00,2014-06-29,17:00
300186462,53,Round of 16,,FRA,NGA,2014-06-30,16:00,2014-06-30,13:00
300186460,54,Round of 16,,GER,ALG,2014-06-30,20:00,2014-06-30,17:00
300186503,55,Round of 16,,ARG,SUI,2014-07-01,16:00,2014-07-01,13:00
300186497,56,Round of 16,,BEL,USA,2014-07-01,20:00,2014-07-01,17:00
300186485,58,Quarter-final,,FRA,GER,2014-07-04,16:00,2014-07-04,13:00
300186461,57,Quarter-final,,BRA,COL,2014-07-04,20:00,2014-07-04,17:00
300186504,60,Quarter-final,,ARG,BEL,2014-07-05,16:00,2014-07-05,13:00
300186488,59,Quarter-final,,NED,CRC,2014-07-05,20:00,2014-07-05,17:00
