player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
520070,Melvin Mastil,0,1,90.0,194.0,ALG,43843,https://digitalhub.fifa.com/transform/6d85724d-c5a6-400d-acb9-df73451a4bf4/MASTIL-Melvin_520070,2000-02-19,26.3,Goalkeeper,Algeria,ALG
376285,Aissa Mandi,1,2,81.0,184.0,ALG,43843,https://digitalhub.fifa.com/transform/dc4250ac-0a37-44da-9ae0-c858225ad8a1/MANDI-Aissa_376285,1991-10-22,34.6,Defender,Algeria,ALG
512127,Achref Abada,1,3,78.0,185.0,ALG,43843,https://digitalhub.fifa.com/transform/8b3d3f92-a378-40d7-92d2-85eed4a732d3/ABADA-Achraf_512127,1999-06-15,27.0,Defender,Algeria,ALG
433600,Mohamed Amine Tougai,1,4,84.0,186.0,ALG,43843,https://digitalhub.fifa.com/transform/08ab7f46-1067-4c5a-9a23-64bda657aca0/TOUGAI-Mohamed-Amine_433600,2000-01-22,26.4,Defender,Algeria,ALG
480983,Zineddine Belaid,1,5,83.0,186.0,ALG,43843,https://digitalhub.fifa.com/transform/f638bd61-6020-4634-bb13-4c19e3b209de/BELAID-Zineddine_480983,1999-03-20,27.2,Defender,Algeria,ALG
433679,Ramiz Zerrouki,2,6,82.0,183.0,ALG,43843,https://digitalhub.fifa.com/transform/48a3b28e-cee7-4c5b-87b9-6344b3977983/ZERROUKI-Ramiz_433679,1998-05-26,28.1,Midfielder,Algeria,ALG
379942,Riyad Mahrez,3,7,73.0,179.0,ALG,43843,https://digitalhub.fifa.com/transform/172fb59c-24f2-4bc0-82a2-cdc869badf53/MAHREZ-Riyad_379942,1991-02-21,35.3,Striker,Algeria,ALG
430698,Houssem Aouar,2,8,70.0,175.0,ALG,43843,https://digitalhub.fifa.com/transform/ac743888-d671-4971-9df9-594b591f2425/AOUAR-Houssem_430698,1998-06-30,28.0,Midfielder,Algeria,ALG
405877,Amine Gouiri,3,9,72.0,180.0,ALG,43843,https://digitalhub.fifa.com/transform/4818d176-036a-4494-b53e-ada08bba749c/GOUIRI-Amine_405877,2000-02-16,26.3,Striker,Algeria,ALG
477795,Fares Chaibi,2,10,82.0,183.0,ALG,43843,https://digitalhub.fifa.com/transform/81f29a61-d5a0-466a-86dd-d52b61f29462/CHAIBI-Fares_477795,2002-11-28,23.5,Midfielder,Algeria,ALG
482874,Anis Hadj Moussa,3,11,75.0,176.0,ALG,43843,https://digitalhub.fifa.com/transform/7446a4bb-0884-461c-8fd7-7ce4c93a0a46/HADJ-MOUSSA-Anis_482874,2002-02-11,24.3,Striker,Algeria,ALG
520071,Nadhir Benbouali,3,12,85.0,190.0,ALG,43843,https://digitalhub.fifa.com/transform/9e9811da-2a8a-48cd-9088-1a45b6f90e0a/BENBOUALI-Nadhir_520071,2000-04-17,26.2,Striker,Algeria,ALG
482869,Jaouen Hadjam,1,13,83.0,185.0,ALG,43843,https://digitalhub.fifa.com/transform/c24e6b93-736c-41a7-be57-2e165509ce5c/HADJAM-Jaouen_482869,2003-03-26,23.2,Defender,Algeria,ALG
441350,Hicham Boudaoui,2,14,75.0,175.0,ALG,43843,https://digitalhub.fifa.com/transform/76a28e94-3869-40e2-a82e-9fb973181eb6/BOUDAOUI-Hicham_441350,1999-09-23,26.7,Midfielder,Algeria,ALG
