player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
69303,Angel Comizzo,0,1,,,ARG,43922,,1962-04-27,64.1,Goalkeeper,Argentina,ARG
174885,Nery Pumpido,0,1,,,ARG,43922,,1957-07-30,68.9,Goalkeeper,Argentina,ARG
174382,Sergio Batista,2,2,,183.0,ARG,43922,,1962-11-09,63.6,Midfielder,Argentina,ARG
174364,Abel Balbo,3,3,,,ARG,43922,,1966-06-01,60.0,Striker,Argentina,ARG
94521,Jose Basualdo,2,4,,,ARG,43922,,1963-06-20,63.0,Midfielder,Argentina,ARG
174383,Edgardo Bauza,1,5,,,ARG,43922,,1958-01-26,68.4,Defender,Argentina,ARG
174447,Gabriel Calderon,2,6,,,ARG,43922,,1960-02-07,66.3,Midfielder,Argentina,ARG
174440,Jorge Burruchaga,2,7,,,ARG,43922,,1962-10-09,63.7,Midfielder,Argentina,ARG
174454,Claudio Caniggia,3,8,68.0,172.0,ARG,43922,,1967-01-09,59.4,Striker,Argentina,ARG
174498,Gustavo Dezotti,3,9,,,ARG,43922,,1964-02-14,62.3,Striker,Argentina,ARG
174732,Diego Maradona,2,10,,169.0,ARG,43922,,1960-10-30,65.6,Midfielder,Argentina,ARG
174530,Nestor Fabbri,1,11,,,ARG,43922,,1968-04-29,58.1,Defender,Argentina,ARG
168112,Sergio Goycochea,0,12,,,ARG,43922,,1963-10-17,62.7,Goalkeeper,Argentina,ARG
44325,Nestor Lorenzo,1,13,,,ARG,43922,,1966-02-28,60.3,Defender,Argentina,ARG
174564,Ricardo Giusti,2,14,,,ARG,43922,,1956-12-11,69.5,Midfielder,Argentina,ARG
174779,Pedro Monzon,1,15,,,ARG,43922,,1962-02-23,64.3,Defender,Argentina,ARG
174816,Julio Olarticoechea,2,16,79.0,176.0,ARG,43922,,1958-10-18,67.7,Midfielder,Argentina,ARG
44626,Roberto Sensini,1,17,77.0,178.0,ARG,43922,,1966-10-12,59.7,Defender,Argentina,ARG
44630,Jose Serrizuela,1,18,,,ARG,43922,,1962-06-10,64.0,Defender,Argentina,ARG
44585,Oscar Ruggeri,1,19,,,ARG,43922,,1962-01-26,64.4,Defender,Argentina,ARG
44640,Juan Simon,1,20,,,ARG,43922,,1960-03-02,66.3,Defender,Argentina,ARG
44704,Pedro Troglio,2,21,,,ARG,43922,,1965-07-28,60.9,Midfielder,Argentina,ARG
174453,Fabian Cancelarich,0,22,,,ARG,43922,,1965-12-30,60.5,Goalkeeper,Argentina,ARG
174707,Klaus Lindenberger,0,1,,,AUT,43934,,1957-05-28,69.0,Goalkeeper,Austria,AUT
174328,Ernst Aigner,1,2,,,AUT,43934,,1966-10-31,59.6,Defender,Austria,AUT
174843,Robert Pecl,1,3,,,AUT,43934,,1965-11-15,60.6,Defender,Austria,AUT
174858,Anton Pfeffer,1,4,,,AUT,43934,,1965-08-17,60.8,Defender,Austria,AUT
44613,Peter Schoettel,1,5,,,AUT,43934,,1967-03-26,59.2,Defender,Austria,AUT
44787,Manfred Zsak,2,6,,,AUT,43934,,1964-12-22,61.5,Midfielder,Austria,AUT
44589,Kurt Russ,1,7,,,AUT,43934,,1964-11-23,61.6,Defender,Austria,AUT
174356,Peter Artner,1,8,,,AUT,43934,,1966-05-20,60.1,Defender,Austria,AUT
174872,Toni Polster,3,9,,,AUT,43934,,1964-03-10,62.3,Striker,Austria,AUT
174709,Manfred Linzmaier,2,10,,,AUT,43934,,1962-08-27,63.8,Midfielder,Austria,AUT
174613,Alfred Hoertnagl,2,11,,,AUT,43934,,1966-09-24,59.7,Midfielder,Austria,AUT
95464,Michael Baur,2,12,,,AUT,43934,,1969-04-16,57.2,Midfielder,Austria,AUT
174815,Andeas Ogris,3,13,,,AUT,43934,,1964-10-07,61.7,Striker,Austria,AUT
44578,Gerhard Rodax,3,14,,,AUT,43934,,1965-08-29,60.8,Striker,Austria,AUT
174654,Christian Keglevits,3,15,,,AUT,43934,,1961-01-29,65.4,Striker,Austria,AUT
44557,Andreas Reisinger,2,16,,,AUT,43934,,1963-10-14,62.7,Midfielder,Austria,AUT
174859,Heimo Pfeifenberger,3,17,,,AUT,43934,,1966-12-29,59.5,Striker,Austria,AUT
44671,Michael Streiter,1,18,,,AUT,43934,,1966-01-19,60.4,Defender,Austria,AUT
174565,Gerald Glatzmayer,2,19,,,AUT,43934,,1968-12-13,57.5,Midfielder,Austria,AUT
174602,Andreas Herzog,2,20,80.0,183.0,AUT,43934,,1968-09-10,57.8,Midfielder,Austria,AUT
174676,Michael Konsel,0,21,,,AUT,43934,,1962-03-06,64.3,Goalkeeper,Austria,AUT
174675,Otto Konrad,0,22,,,AUT,43934,,1964-11-01,61.6,Goalkeeper,Austria,AUT
174880,Michel Preudhomme,0,1,,,BEL,43935,,1959-01-24,67.4,Goalkeeper,Belgium,BEL
174557,Eric Gerets,1,2,,,BEL,43935,,1954-05-18,72.1,Defender,Belgium,BEL
174331,Philippe Albert,1,3,,,BEL,43935,,1967-08-10,58.8,Defender,Belgium,BEL
174473,Leo Clijsters,1,4,,,BEL,43935,,1956-11-06,69.6,Defender,Belgium,BEL
44730,Bruno Versavel,2,5,,,BEL,43935,,1967-08-27,58.8,Midfielder,Belgium,BEL
174522,Marc Emmers,2,6,,,BEL,43935,,1966-02-25,60.3,Midfielder,Belgium,BEL
44042,Stephane Demol,1,7,,,BEL,43935,,1966-03-11,60.3,Defender,Belgium,BEL
44715,Franky Van Der Elst,2,8,,,BEL,43935,,1961-04-30,65.1,Midfielder,Belgium,BEL
174490,Marc De Grijse,3,9,,,BEL,43935,,1965-09-04,60.8,Striker,Belgium,BEL
44619,Enzo Scifo,2,10,,,BEL,43935,,1966-02-19,60.3,Midfielder,Belgium,BEL
43988,Jan Ceulemans,3,11,,,BEL,43935,,1957-02-28,69.3,Striker,Belgium,BEL
174412,Gilbert Bodart,0,12,,,BEL,43935,,1962-09-02,63.8,Goalkeeper,Belgium,BEL
166579,Georges Grun,1,13,,,BEL,43935,,1962-01-25,64.4,Defender,Belgium,BEL
44006,Nico Claesen,3,14,,,BEL,43935,,1962-10-01,63.7,Striker,Belgium,BEL
174493,Jean Francois De Sart,1,15,,,BEL,43935,,1961-12-18,64.5,Defender,Belgium,BEL
174496,Michel De Wolf,1,16,,,BEL,43935,,1958-01-19,68.4,Defender,Belgium,BEL
174869,Pascal Plovie,1,17,,,BEL,43935,,1965-05-07,61.1,Defender,Belgium,BEL
44655,Lorenzo Staelens,2,18,,,BEL,43935,,1964-04-30,62.1,Midfielder,Belgium,BEL
44716,Marc Van Der Linden,3,19,,,BEL,43935,,1964-02-04,62.4,Striker,Belgium,BEL
174495,Filip De Wilde,0,20,,,BEL,43935,,1964-07-05,61.9,Goalkeeper,Belgium,BEL
44755,Marc Wilmots,3,21,93.0,184.0,BEL,43935,,1969-02-22,57.3,Striker,Belgium,BEL
44731,Patrick Vervoort,1,22,,,BEL,43935,,1965-01-17,61.4,Defender,Belgium,BEL
63514,Taffarel,0,1,,182.0,BRA,43924,,1966-05-08,60.1,Goalkeeper,Brazil,BRA
63515,Jorginho,1,2,,170.0,BRA,43924,,1964-08-17,61.8,Defender,Brazil,BRA
63516,Ricardo Gomes,1,3,,,BRA,43924,,1964-12-13,61.5,Defender,Brazil,BRA
170690,Dunga,2,4,,174.0,BRA,43924,,1963-10-31,62.6,Midfielder,Brazil,BRA
63521,Alemao,2,5,,,BRA,43924,,1961-11-22,64.6,Midfielder,Brazil,BRA
63517,Branco,1,6,,,BRA,43924,,1964-04-04,62.2,Defender,Brazil,BRA
180663,Bismarck,2,7,,,BRA,43924,,1969-09-17,56.7,Midfielder,Brazil,BRA
63522,Valdo,2,8,,,BRA,43924,,1964-01-12,62.4,Midfielder,Brazil,BRA
55528,Careca,3,9,,,BRA,43924,,1960-10-05,65.7,Striker,Brazil,BRA
63526,Silas,2,10,,,BRA,43924,,1965-08-27,60.8,Midfielder,Brazil,BRA
63547,Romário (Romário De Souza Faria),3,11,72.0,169.0,BRA,43924,,1966-01-29,60.4,Striker,Brazil,BRA
161054,Acacio,0,12,,,BRA,43924,,1959-01-20,67.4,Goalkeeper,Brazil,BRA
63527,Mozer,1,13,,,BRA,43924,,1960-09-19,65.7,Defender,Brazil,BRA
63545,Aldair,1,14,,,BRA,43924,,1965-11-30,60.5,Defender,Brazil,BRA
63524,Muller,3,15,,,BRA,43924,,1966-01-31,60.4,Striker,Brazil,BRA
