player_id,stat,value,name,team_name,position_desc
472908,assists,1.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_against,15.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_against_on_target,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_blocked,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_from_ball_progression,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_from_corner,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_from_cross,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_from_free_kicks,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_from_other,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_from_pass,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_from_penalty,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_from_rebound,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_inside_the_penalty_area,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_inside_the_penalty_area_on_target,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_off_target,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_on_target,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_outside_the_penalty_area,0.0,Vladimir Coufal,Czechia,Defender
472908,attempt_at_goal_outside_the_penalty_area_on_target,0.0,Vladimir Coufal,Czechia,Defender
472908,attempted_ball_progressions,2.0,Vladimir Coufal,Czechia,Defender
472908,attempted_switches_of_play,0.0,Vladimir Coufal,Czechia,Defender
472908,avg_speed,6.858643054962158,Vladimir Coufal,Czechia,Defender
472908,clean_sheets,0.0,Vladimir Coufal,Czechia,Defender
472908,completed_ball_progressions,0.0,Vladimir Coufal,Czechia,Defender
472908,completed_switches_of_play,0.0,Vladimir Coufal,Czechia,Defender
472908,corners,3.0,Vladimir Coufal,Czechia,Defender
472908,crosses,7.0,Vladimir Coufal,Czechia,Defender
472908,crosses_completed,1.0,Vladimir Coufal,Czechia,Defender
472908,defensive_pressures_applied,12.0,Vladimir Coufal,Czechia,Defender
472908,direct_defensive_pressures_applied,5.0,Vladimir Coufal,Czechia,Defender
472908,direct_free_kicks,2.0,Vladimir Coufal,Czechia,Defender
472908,direct_red_cards,0.0,Vladimir Coufal,Czechia,Defender
472908,distance_high_speed_running,1740.47998046875,Vladimir Coufal,Czechia,Defender
472908,distance_high_speed_sprinting,209.74000549316406,Vladimir Coufal,Czechia,Defender
472908,distance_jogging,4950.4599609375,Vladimir Coufal,Czechia,Defender
472908,distance_low_speed_sprinting,635.6900024414062,Vladimir Coufal,Czechia,Defender
