id_match,match_number,stage,group,date_utc,match_status,result_type,home_team,away_team,home_name,away_name,home_score,away_score,home_penalties,away_penalties,winner,home_tactics,away_tactics,home_possession,away_possession,attendance,stadium,humidity,temperature,wind_speed,weather
749,1,Group Matches,Group 3,1982-06-13,0,1,ARG,BEL,Argentina,Belgium,0,1,,,BEL,,,,,,Camp Nou,,,,
995,2,Group Matches,Group 1,1982-06-14,0,1,ITA,POL,Italy,Poland,0,0,,,,,,,,,Estadio Municipal de Balaídos,,,,
791,3,Group Matches,Group 6,1982-06-14,0,1,BRA,URS,Brazil,Soviet Union,2,1,,,BRA,,,,,,Ramon Sanchez Pizjuan,,,,
833,4,Group Matches,Group 1,1982-06-15,0,1,PER,CMR,Peru,Cameroon,0,0,,,,,,,,,Estadio Municipal de Riazor,,,,
896,5,Group Matches,Group 3,1982-06-15,0,1,HUN,SLV,Hungary,El Salvador,10,1,,,HUN,,,,,,Nuevo Estadio,,,,
1051,6,Group Matches,Group 6,1982-06-15,0,1,SCO,NZL,Scotland,New Zealand,5,2,,,SCO,,,,,,Estadio La Rosaleda,,,,
878,8,Group Matches,Group 4,1982-06-16,0,1,ENG,FRA,England,France,3,1,,,ENG,,,,,,San Mames,,,,
741,7,Group Matches,Group 2,1982-06-16,0,1,FRG,ALG,Germany FR,Algeria,1,2,,,ALG,,,,,,El Molinon,,,,
901,9,Group Matches,Group 5,1982-06-16,0,1,ESP,HON,Spain,Honduras,1,1,,,,,,,,,Luis Casanova,,,,
764,10,Group Matches,Group 2,1982-06-17,0,1,CHI,AUT,Chile,Austria,0,1,,,AUT,,,,,,Carlos Tartiere,,,,
1012,11,Group Matches,Group 4,1982-06-17,0,1,TCH,KUW,Czechoslovakia,Kuwait,1,1,,,,,,,,,Jose Zorrilla,,,,
1044,12,Group Matches,Group 5,1982-06-17,0,1,YUG,NIR,Yugoslavia,Northern Ireland,0,0,,,,,,,,,La Romareda,,,,
790,15,Group Matches,Group 6,1982-06-18,0,1,BRA,SCO,Brazil,Scotland,4,1,,,BRA,,,,,,Estadio Benito Villamarin,,,,
994,13,Group Matches,Group 1,1982-06-18,0,1,ITA,PER,Italy,Peru,1,1,,,,,,,,,Estadio Municipal de Balaídos,,,,
752,14,Group Matches,Group 3,1982-06-18,0,1,ARG,HUN,Argentina,Hungary,4,1,,,ARG,,,,,,Estadio José Rico Pérez,,,,
834,16,Group Matches,Group 1,1982-06-19,0,1,POL,CMR,Poland,Cameroon,0,0,,,,,,,,,Estadio Municipal de Riazor,,,,
1054,18,Group Matches,Group 6,1982-06-19,0,1,URS,NZL,Soviet Union,New Zealand,3,0,,,URS,,,,,,Estadio La Rosaleda,,,,
774,17,Group Matches,Group 3,1982-06-19,0,1,BEL,SLV,Belgium,El Salvador,1,0,,,BEL,,,,,,Nuevo Estadio,,,,
813,19,Group Matches,Group 2,1982-06-20,0,1,FRG,CHI,Germany FR,Chile,4,1,,,FRG,,,,,,El Molinon,,,,
889,20,Group Matches,Group 4,1982-06-20,0,1,ENG,TCH,England,Czechoslovakia,2,0,,,ENG,,,,,,San Mames,,,,
903,21,Group Matches,Group 5,1982-06-20,0,1,ESP,YUG,Spain,Yugoslavia,2,1,,,ESP,,,,,,Luis Casanova,,,,
959,24,Group Matches,Group 5,1982-06-21,0,1,HON,NIR,Honduras,Northern Ireland,1,1,,,,,,,,,La Romareda,,,,
919,23,Group Matches,Group 4,1982-06-21,0,1,FRA,KUW,France,Kuwait,4,1,,,FRA,,,,,,Jose Zorrilla,,,,
739,22,Group Matches,Group 2,1982-06-21,0,1,ALG,AUT,Algeria,Austria,0,2,,,AUT,,,,,,Carlos Tartiere,,,,
1071,27,Group Matches,Group 6,1982-06-22,0,1,URS,SCO,Soviet Union,Scotland,2,2,,,,,,,,,Estadio La Rosaleda,,,,
779,26,Group Matches,Group 3,1982-06-22,0,1,BEL,HUN,Belgium,Hungary,1,1,,,,,,,,,Nuevo Estadio,,,,
1055,25,Group Matches,Group 1,1982-06-22,0,1,POL,PER,Poland,Peru,5,1,,,POL,,,,,,Estadio Municipal de Riazor,,,,
828,28,Group Matches,Group 1,1982-06-23,0,1,ITA,CMR,Italy,Cameroon,1,1,,,,,,,,,Estadio Municipal de Balaídos,,,,
789,30,Group Matches,Group 6,1982-06-23,0,1,BRA,NZL,Brazil,New Zealand,4,0,,,BRA,,,,,,Estadio Benito Villamarin,,,,
751,29,Group Matches,Group 3,1982-06-23,0,1,ARG,SLV,Argentina,El Salvador,2,0,,,ARG,,,,,,Estadio José Rico Pérez,,,,
922,32,Group Matches,Group 4,1982-06-24,0,1,FRA,TCH,France,Czechoslovakia,1,1,,,,,,,,,Jose Zorrilla,,,,
740,31,Group Matches,Group 2,1982-06-24,0,1,ALG,CHI,Algeria,Chile,3,2,,,ALG,,,,,,Carlos Tartiere,,,,
962,33,Group Matches,Group 5,1982-06-24,0,1,HON,YUG,Honduras,Yugoslavia,0,1,,,YUG,,,,,,La Romareda,,,,
882,35,Group Matches,Group 4,1982-06-25,0,1,ENG,KUW,England,Kuwait,1,0,,,ENG,,,,,,San Mames,,,,
770,34,Group Matches,Group 2,1982-06-25,0,1,FRG,AUT,Germany FR,Austria,1,0,,,FRG,,,,,,El Molinon,,,,
902,36,Group Matches,Group 5,1982-06-25,0,1,NIR,ESP,Northern Ireland,Spain,1,0,,,NIR,,,,,,Luis Casanova,,,,
767,37,Second Round,Group D,1982-06-28,0,1,AUT,FRA,Austria,France,0,1,,,FRA,,,,,,Vicente Calderon,,,,
782,38,Second Round,Group A,1982-06-28,0,1,POL,BEL,Poland,Belgium,3,0,,,POL,,,,,,Camp Nou,,,,
879,40,Second Round,Group B,1982-06-29,0,1,FRG,ENG,Germany FR,England,0,0,,,,,,,,,Santiago Bernabeu,,,,
753,39,Second Round,Group C,1982-06-29,0,1,ITA,ARG,Italy,Argentina,2,1,,,ITA,,,,,,Sarria,,,,
771,41,Second Round,Group D,1982-07-01,0,1,AUT,NIR,Austria,Northern Ireland,2,2,,,,,,,,,Vicente Calderon,,,,
783,42,Second Round,Group A,1982-07-01,0,1,BEL,URS,Belgium,Soviet Union,0,1,,,URS,,,,,,Camp Nou,,,,
750,43,Second Round,Group C,1982-07-02,0,1,ARG,BRA,Argentina,Brazil,1,3,,,BRA,,,,,,Sarria,,,,
900,44,Second Round,Group B,1982-07-02,0,1,FRG,ESP,Germany FR,Spain,2,1,,,FRG,,,,,,Santiago Bernabeu,,,,
