player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
57085,Antonio Roma,0,1,,,ARG,43922,,1937-07-12,29.0,Goalkeeper,Argentina,ARG
51288,Roland Irusta,0,2,,,ARG,43922,,1938-03-27,28.3,Goalkeeper,Argentina,ARG
69852,Hugo Gatti,0,3,,,ARG,43922,,1944-08-19,21.9,Goalkeeper,Argentina,ARG
174851,Roberto Perfumo,1,4,,,ARG,43922,,1942-10-03,23.8,Defender,Argentina,ARG
59455,Jose Varacka,2,5,,,ARG,43922,,1932-05-27,34.1,Midfielder,Argentina,ARG
47187,Oscar Calics,1,6,,,ARG,43922,,1939-11-18,26.6,Defender,Argentina,ARG
174737,Silvio Marzolini,1,7,,,ARG,43922,,1940-10-04,25.8,Defender,Argentina,ARG
49379,Roberto Ferrero,1,8,,,ARG,43922,,1935-04-25,31.2,Defender,Argentina,ARG
58047,Carmelo Simeone,2,9,,,ARG,43922,,1934-09-22,31.8,Midfielder,Argentina,ARG
56725,Antonio Rattin,2,10,,,ARG,43922,,1937-05-16,29.2,Midfielder,Argentina,ARG
178856,Jose Pastoriza,2,11,,,ARG,43922,,1942-05-23,24.1,Midfielder,Argentina,ARG
45358,Rafael Albrecht,2,12,,,ARG,43922,,1941-08-23,24.9,Midfielder,Argentina,ARG
69854,Nelson Lopez,1,13,,,ARG,43922,,1941-06-24,25.0,Defender,Argentina,ARG
69855,Mario Chaldu,3,14,,,ARG,43922,,1942-06-06,24.1,Striker,Argentina,ARG
58223,Jorge Solari,3,15,,,ARG,43922,,1941-11-11,24.7,Striker,Argentina,ARG
50122,Alberto Gonzalez,3,16,,,ARG,43922,,1941-08-21,24.9,Striker,Argentina,ARG
69856,Juan Sarnari,2,17,,,ARG,43922,,1942-01-22,24.5,Midfielder,Argentina,ARG
57055,Alfredo Rojas,3,18,,,ARG,43922,,1937-02-20,29.4,Striker,Argentina,ARG
45828,Luis Artime,3,19,,,ARG,43922,,1938-12-02,27.6,Striker,Argentina,ARG
55600,Ermindo Onega,3,20,,,ARG,43922,,1940-04-30,26.2,Striker,Argentina,ARG
53762,Oscar Mas,3,21,,,ARG,43922,,1946-10-29,19.7,Striker,Argentina,ARG
58769,Anibal Tarabini,3,22,,,ARG,43922,,1941-08-04,24.9,Striker,Argentina,ARG
63860,Gilmar (Gilmar Dos Santos Neves),0,1,,,BRA,43924,,1930-08-22,35.9,Goalkeeper,Brazil,BRA
44603,Djalma Santos,1,2,,,BRA,43924,,1929-02-27,37.4,Defender,Brazil,BRA
63883,Fidelis,1,3,,,BRA,43924,,1944-03-13,22.3,Defender,Brazil,BRA
63862,Bellini,1,4,,,BRA,43924,,1930-06-07,36.1,Defender,Brazil,BRA
63884,Brito,1,5,,,BRA,43924,,1939-08-09,26.9,Defender,Brazil,BRA
63877,Altair,1,6,,,BRA,43924,,1938-01-22,28.5,Defender,Brazil,BRA
63864,Orlando,1,7,,,BRA,43924,,1935-09-20,30.8,Defender,Brazil,BRA
56009,Paulo Henrique,1,8,,,BRA,43924,,1943-01-05,23.5,Defender,Brazil,BRA
63885,Rildo,1,9,,,BRA,43924,,1942-01-23,24.5,Defender,Brazil,BRA
63869,Pelé (Edson Arantes Do Nascimento),3,10,,,BRA,43924,,1940-10-23,25.7,Striker,Brazil,BRA
63880,Gerson,2,11,,,BRA,43924,,1941-01-11,25.5,Midfielder,Brazil,BRA
63882,Manga,0,12,,,BRA,43924,,1937-04-26,29.2,Goalkeeper,Brazil,BRA
189093,Denilson,2,13,,,BRA,43924,,1943-03-28,23.3,Midfielder,Brazil,BRA
53044,Lima,2,14,,,BRA,43924,,1942-01-18,24.5,Midfielder,Brazil,BRA
63867,Zito,2,15,,,BRA,43924,,1932-08-08,33.9,Midfielder,Brazil,BRA
63868,Garrincha,3,16,,,BRA,43924,,1933-10-28,32.7,Striker,Brazil,BRA
63879,Jairzinho,3,17,,,BRA,43924,,1944-12-25,21.5,Striker,Brazil,BRA
63878,Alcindo,3,18,,,BRA,43924,,1945-03-31,21.3,Striker,Brazil,BRA
63886,Silva,3,19,,,BRA,43924,,1940-01-02,26.5,Striker,Brazil,BRA
63881,Tostao,2,20,,,BRA,43924,,1947-01-25,19.5,Midfielder,Brazil,BRA
63887,Parana,3,21,,,BRA,43924,,1942-03-21,24.3,Striker,Brazil,BRA
63893,Edu,3,22,,,BRA,43924,,1949-08-06,16.9,Striker,Brazil,BRA
54914,Georgi Naidenov,0,1,,,BUL,43936,,1931-12-21,34.6,Goalkeeper,Bulgaria,BUL
47475,Aleksandar Shalamanov,1,2,,,BUL,43936,,1941-09-04,24.8,Defender,Bulgaria,BUL
59743,Ivan Vutsov,1,3,,,BUL,43936,,1939-12-14,26.6,Defender,Bulgaria,BUL
49678,Boris Gaganelov,1,4,,,BUL,43936,,1941-10-07,24.8,Defender,Bulgaria,BUL
76175,Dimitar Penev,1,5,,,BUL,43936,,1945-07-12,21.0,Defender,Bulgaria,BUL
60309,Dobromir Jechev,3,6,,,BUL,43936,,1942-11-12,23.7,Striker,Bulgaria,BUL
48445,Dinko Dermendzhiev,2,7,,,BUL,43936,,1941-06-02,25.1,Midfielder,Bulgaria,BUL
