player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
174340,Norberto Alonso,2,1,,,ARG,43922,,1953-01-04,25.4,Midfielder,Argentina,ARG
174354,Osvaldo Ardiles,2,2,,,ARG,43922,,1952-08-03,25.8,Midfielder,Argentina,ARG
69415,Hector Baley,0,3,,,ARG,43922,,1950-11-16,27.5,Goalkeeper,Argentina,ARG
174395,Daniel Bertoni,3,4,,,ARG,43922,,1955-03-14,23.2,Striker,Argentina,ARG
44105,Ubaldo Fillol,0,5,,,ARG,43922,,1950-07-21,27.9,Goalkeeper,Argentina,ARG
44124,Americo Gallego,2,6,,,ARG,43922,,1955-04-25,23.1,Midfielder,Argentina,ARG
44126,Luis Galvan,1,7,,,ARG,43922,,1948-02-24,30.3,Defender,Argentina,ARG
49723,Ruben Galvan,1,8,,,ARG,43922,,1952-04-07,26.1,Defender,Argentina,ARG
174617,Rene Houseman,2,9,,,ARG,43922,,1953-07-19,24.9,Midfielder,Argentina,ARG
174658,Mario Kempes,3,10,,,ARG,43922,,1954-07-15,23.9,Striker,Argentina,ARG
69692,Daniel Killer,1,11,,,ARG,43922,,1949-12-21,28.4,Defender,Argentina,ARG
174691,Omar Larrosa,2,12,,,ARG,43922,,1947-11-18,30.5,Midfielder,Argentina,ARG
69693,Ricardo La Volpe,0,13,,,ARG,43922,,1952-02-06,26.3,Goalkeeper,Argentina,ARG
174722,Leopoldo Luque,3,14,,,ARG,43922,,1949-05-03,29.1,Striker,Argentina,ARG
174817,Jorge Olguin,1,15,,,ARG,43922,,1952-05-17,26.0,Defender,Argentina,ARG
174826,Oscar Ortiz,3,16,,,ARG,43922,,1953-04-08,25.1,Striker,Argentina,ARG
174829,Miguel Oviedo,2,17,,,ARG,43922,,1950-10-12,27.6,Midfielder,Argentina,ARG
69694,Ruben Pagnanini,1,18,,,ARG,43922,,1949-01-31,29.3,Defender,Argentina,ARG
174840,Daniel Passarella,1,19,,,ARG,43922,,1953-05-25,25.0,Defender,Argentina,ARG
44683,Alberto Tarantini,1,20,,,ARG,43922,,1955-12-03,22.5,Defender,Argentina,ARG
44710,Jose Valencia,2,21,,,ARG,43922,,1955-10-03,22.7,Midfielder,Argentina,ARG
44736,Ricardo Villa,2,22,,,ARG,43922,,1952-08-18,25.8,Midfielder,Argentina,ARG
174674,Friedl Koncilia,0,1,,,AUT,43934,,1948-02-25,30.3,Goalkeeper,Austria,AUT
57574,Robert Sara,1,2,,,AUT,43934,,1946-06-09,32.0,Defender,Austria,AUT
55413,Erich Obermayer,1,3,,,AUT,43934,,1953-01-23,25.4,Defender,Austria,AUT
46932,Gerhard Breitenberger,1,4,,,AUT,43934,,1954-10-14,23.6,Defender,Austria,AUT
174856,Bruno Pezzey,1,5,,,AUT,43934,,1955-02-03,23.3,Defender,Austria,AUT
50700,Roland Hattenberger,2,6,,,AUT,43934,,1948-12-07,29.5,Midfielder,Austria,AUT
61548,Josef Hickersberger,2,7,,,AUT,43934,,1948-04-27,30.1,Midfielder,Austria,AUT
174881,Herbert Prohaska,2,8,,,AUT,43934,,1955-08-08,22.8,Midfielder,Austria,AUT
52483,Hans Krankl,3,9,,,AUT,43934,,1953-02-14,25.3,Striker,Austria,AUT
52509,Wilhelm Kreuz,2,10,,,AUT,43934,,1949-05-29,29.0,Midfielder,Austria,AUT
51461,Kurt Jara,2,11,,,AUT,43934,,1950-10-14,27.6,Midfielder,Austria,AUT
52511,Eduard Krieger,2,12,,,AUT,43934,,1946-12-16,31.5,Midfielder,Austria,AUT
50597,Gunter Happich,2,13,,,AUT,43934,,1952-01-28,26.3,Midfielder,Austria,AUT
58479,Heinrich Strasser,1,14,,,AUT,43934,,1948-10-26,29.6,Defender,Austria,AUT
59852,Heribert Weber,1,15,,,AUT,43934,,1955-06-28,22.9,Defender,Austria,AUT
56157,Peter Persidis,1,16,,,AUT,43934,,1947-03-08,31.2,Defender,Austria,AUT
55410,Franz Oberacher,3,17,,,AUT,43934,,1954-03-24,24.2,Striker,Austria,AUT
44607,Walter Schachner,3,18,,,AUT,43934,,1957-02-01,21.3,Striker,Austria,AUT
56325,Hans Pirkner,3,19,,,AUT,43934,,1946-03-25,32.2,Striker,Austria,AUT
160339,Ernst Baumeister,2,20,,,AUT,43934,,1957-01-22,21.4,Midfielder,Austria,AUT
49634,Erwin Fuchsbichler,0,21,,,AUT,43934,,1952-03-27,26.2,Goalkeeper,Austria,AUT
46322,Hubert Baumgartner,0,22,,,AUT,43934,,1955-02-25,23.3,Goalkeeper,Austria,AUT
63902,Leao,0,1,,,BRA,43924,,1949-07-11,28.9,Goalkeeper,Brazil,BRA
59034,Toninho,1,2,,,BRA,43924,,1948-06-07,30.0,Defender,Brazil,BRA
63648,Oscar,1,3,,,BRA,43924,,1954-06-20,23.9,Defender,Brazil,BRA
69710,Amaral,1,4,,,BRA,43924,,1954-12-21,23.4,Defender,Brazil,BRA
63649,Toninho Cerezo,2,5,,,BRA,43924,,1955-04-21,23.1,Midfielder,Brazil,BRA
179502,Edinho,1,6,,,BRA,43924,,1955-06-05,23.0,Defender,Brazil,BRA
56444,Ze Sergio,3,7,,,BRA,43924,,1957-03-08,21.2,Striker,Brazil,BRA
63650,Zico,2,8,,,BRA,43924,,1953-03-03,25.2,Midfielder,Brazil,BRA
63748,Reinaldo,3,9,,,BRA,43924,,1957-01-11,21.4,Striker,Brazil,BRA
63896,Rivellino,2,10,,,BRA,43924,,1946-01-01,32.4,Midfielder,Brazil,BRA
63751,Dirceu,2,11,,,BRA,43924,,1952-06-15,26.0,Midfielder,Brazil,BRA
63623,Carlos,0,12,,,BRA,43924,,1956-03-04,22.2,Goalkeeper,Brazil,BRA
63908,Nelinho,1,13,,,BRA,43924,,1950-07-26,27.8,Defender,Brazil,BRA
181275,Abel,1,14,,,BRA,43924,,1952-09-01,25.7,Defender,Brazil,BRA
181276,Polozzi,1,15,,,BRA,43924,,1955-10-01,22.7,Defender,Brazil,BRA
63917,Rodrigues Neto,1,16,,,BRA,43924,,1949-12-06,28.5,Defender,Brazil,BRA
69514,Batista,2,17,,,BRA,43924,,1955-03-08,23.2,Midfielder,Brazil,BRA
63915,Gil,3,18,,,BRA,43924,,1950-12-24,27.4,Striker,Brazil,BRA
63916,Jorge Mendonca,3,19,,,BRA,43924,,1954-06-06,24.0,Striker,Brazil,BRA
63914,Roberto Dinamite,3,20,,,BRA,43924,,1954-04-13,24.1,Striker,Brazil,BRA
63918,Chicao,2,21,,,BRA,43924,,1949-01-30,29.3,Midfielder,Brazil,BRA
59772,Waldir Peres,0,22,,,BRA,43924,,1951-01-02,27.4,Goalkeeper,Brazil,BRA
46208,Dominique Baratelli,0,1,,,FRA,43946,,1947-12-26,30.4,Goalkeeper,France,FRA
46312,Patrick Battiston,1,2,,,FRA,43946,,1957-03-12,21.2,Defender,France,FRA
174423,Maxime Bossis,1,3,,,FRA,43946,,1955-06-26,22.9,Defender,France,FRA
51455,Gerard Janvion,1,4,,,FRA,43946,,1953-08-21,24.8,Defender,France,FRA
46887,Francois Bracci,1,5,,,FRA,43946,,1951-11-03,26.6,Defender,France,FRA
53164,Christian Lopez,1,6,,,FRA,43946,,1953-03-15,25.2,Defender,France,FRA
56906,Patrice Rio,1,7,,,FRA,43946,,1948-08-15,29.8,Defender,France,FRA
44701,Marius Tresor,1,8,,,FRA,43946,,1950-01-15,28.4,Defender,France,FRA
174380,Dominique Bathenay,2,9,,,FRA,43946,,1954-02-13,24.3,Midfielder,France,FRA
50334,Jean Marc Guillou,2,10,,,FRA,43946,,1945-12-20,32.4,Midfielder,France,FRA
61646,Henri Michel,2,11,,,FRA,43946,,1947-10-28,30.6,Midfielder,France,FRA
55919,Claude Papi,2,12,,,FRA,43946,,1949-04-16,29.1,Midfielder,France,FRA
56191,Jean Petit,2,13,,,FRA,43946,,1949-09-25,28.7,Midfielder,France,FRA
46475,Marc Berdoll,3,14,,,FRA,43946,,1953-04-06,25.2,Striker,France,FRA
28528,Michel Platini,2,15,,,FRA,43946,,1955-06-21,22.9,Midfielder,France,FRA
48193,Christian Dalger,3,16,,,FRA,43946,,1949-12-19,28.4,Striker,France,FRA
174688,Bernard Lacombe,3,17,,,FRA,43946,,1952-08-15,25.8,Striker,France,FRA
44577,Dominique Rocheteau,3,18,,,FRA,43946,,1955-01-14,23.4,Striker,France,FRA
58116,Didier Six,3,19,,,FRA,43946,,1954-08-21,23.8,Striker,France,FRA
57164,Olivier Rouyer,3,20,,,FRA,43946,,1955-12-01,22.5,Striker,France,FRA
46537,Jean Paul Bertrand Demanes,0,21,,,FRA,43946,,1952-05-13,26.1,Goalkeeper,France,FRA
48737,Dominique Dropsy,0,22,,,FRA,43946,,1951-12-09,26.5,Goalkeeper,France,FRA
37989,Sepp Maier,0,1,,,GER,44023,,1944-02-28,34.3,Goalkeeper,Germany FR,FRG
37656,Berti Vogts,1,2,,,GER,44023,,1946-12-30,31.4,Defender,Germany FR,FRG
48558,Bernd Dietz,1,3,,,GER,44023,,1948-03-22,30.2,Defender,Germany FR,FRG
57227,Rolf Ruessmann,1,4,,,GER,44023,,1950-10-13,27.6,Defender,Germany FR,FRG
44249,Manfred Kaltz,1,5,,,GER,44023,,1953-01-06,25.4,Defender,Germany FR,FRG
174415,Rainer Bonhof,2,6,,,GER,44023,,1952-03-29,26.2,Midfielder,Germany FR,FRG
44922,Ruediger Abramczik,3,7,,,GER,44023,,1956-02-18,22.3,Striker,Germany FR,FRG
60360,Herbert Zimmermann,1,8,,,GER,44023,,1954-07-01,23.9,Defender,Germany FR,FRG
44107,Klaus Fischer,3,9,,,GER,44023,,1949-12-27,28.4,Striker,Germany FR,FRG
49470,Heinz Flohe,2,10,,,GER,44023,,1948-01-28,30.3,Midfielder,Germany FR,FRG
44587,Karl-Heinz Rummenigge,3,11,,,GER,44023,,1955-09-25,22.7,Striker,Germany FR,FRG
44618,Hans Georg Schwarzenbeck,1,12,,,GER,44023,,1948-04-03,30.2,Defender,Germany FR,FRG
52371,Harald Konopka,1,13,,,GER,44023,,1952-11-18,25.5,Defender,Germany FR,FRG
54656,Dieter Mueller,3,14,,,GER,44023,,1954-04-01,24.2,Striker,Germany FR,FRG
46351,Erich Beer,2,15,,,GER,44023,,1946-12-09,31.5,Midfielder,Germany FR,FRG
48110,Bernd Cullmann,2,16,,,GER,44023,,1949-11-01,28.6,Midfielder,Germany FR,FRG
174610,Bernd Hoelzenbein,3,17,,,GER,44023,,1946-03-09,32.2,Striker,Germany FR,FRG
69697,Gerd Zewe,2,18,,,GER,44023,,1950-06-13,28.0,Midfielder,Germany FR,FRG
69698,Ronald Worm,3,19,,,GER,44023,,1953-10-07,24.6,Striker,Germany FR,FRG
174791,Hansi Mueller,2,20,,,GER,44023,,1957-07-27,20.8,Midfielder,Germany FR,FRG
