id_match,match_number,stage,group,home_team,away_team,date_utc,time_utc,local_date,local_time
300331503,1,First stage,Group A,RUS,KSA,2018-06-14,15:00,2018-06-14,18:00
300353632,2,First stage,Group A,EGY,URU,2018-06-15,12:00,2018-06-15,17:00
300331526,4,First stage,Group B,MAR,IRN,2018-06-15,15:00,2018-06-15,18:00
300331524,3,First stage,Group B,POR,ESP,2018-06-15,18:00,2018-06-15,21:00
300331533,5,First stage,Group C,FRA,AUS,2018-06-16,10:00,2018-06-16,13:00
300331515,7,First stage,Group D,ARG,ISL,2018-06-16,13:00,2018-06-16,16:00
300331528,6,First stage,Group C,PER,DEN,2018-06-16,16:00,2018-06-16,19:00
300331523,8,First stage,Group D,CRO,NGA,2018-06-16,19:00,2018-06-16,21:00
300331529,10,First stage,Group E,CRC,SRB,2018-06-17,12:00,2018-06-17,16:00
300331502,11,First stage,Group F,GER,MEX,2018-06-17,15:00,2018-06-17,18:00
300331525,9,First stage,Group E,BRA,SUI,2018-06-17,18:00,2018-06-17,21:00
300331499,12,First stage,Group F,SWE,KOR,2018-06-18,12:00,2018-06-18,15:00
300331539,13,First stage,Group G,BEL,PAN,2018-06-18,15:00,2018-06-18,18:00
300331554,14,First stage,Group G,TUN,ENG,2018-06-18,18:00,2018-06-18,21:00
300331495,17,First stage,Group A,RUS,EGY,2018-06-19,18:00,2018-06-19,21:00
300331550,16,First stage,Group H,COL,JPN,2018-06-19,12:00,2018-06-19,15:00
300331545,15,First stage,Group H,POL,SEN,2018-06-19,15:00,2018-06-19,18:00
300331511,19,First stage,Group B,POR,MAR,2018-06-20,12:00,2018-06-20,15:00
300331530,18,First stage,Group A,URU,KSA,2018-06-20,15:00,2018-06-20,18:00
300331496,20,First stage,Group B,IRN,ESP,2018-06-20,18:00,2018-06-20,21:00
300331518,22,First stage,Group C,DEN,AUS,2018-06-21,12:00,2018-06-21,16:00
300331527,21,First stage,Group C,FRA,PER,2018-06-21,15:00,2018-06-21,20:00
300331513,23,First stage,Group D,ARG,CRO,2018-06-21,18:00,2018-06-21,21:00
300331540,25,First stage,Group E,BRA,CRC,2018-06-22,12:00,2018-06-22,15:00
300331497,24,First stage,Group D,NGA,ISL,2018-06-22,15:00,2018-06-22,18:00
300340183,26,First stage,Group E,SRB,SUI,2018-06-22,18:00,2018-06-22,20:00
300331501,27,First stage,Group F,GER,SWE,2018-06-23,18:00,2018-06-23,21:00
300331547,29,First stage,Group G,BEL,TUN,2018-06-23,12:00,2018-06-23,15:00
300331549,28,First stage,Group F,KOR,MEX,2018-06-23,15:00,2018-06-23,18:00
300331505,32,First stage,Group H,JPN,SEN,2018-06-24,15:00,2018-06-24,20:00
