id_match,match_number,stage,group,date_utc,match_status,result_type,home_team,away_team,home_name,away_name,home_score,away_score,home_penalties,away_penalties,winner,home_tactics,away_tactics,home_possession,away_possession,attendance,stadium,humidity,temperature,wind_speed,weather
300331503,1,First stage,Group A,2018-06-14,0,1,RUS,KSA,,,5,0,0,0,RUS,4-5-1,4-5-1,,,78011,Lenin,,,,
300353632,2,First stage,Group A,2018-06-15,0,1,EGY,URU,,,0,1,0,0,URU,4-5-1,4-4-2,,,27015,Ekaterinburg Arena,,,,
300331526,4,First stage,Group B,2018-06-15,0,1,MAR,IRN,,,0,1,0,0,IRN,4-5-1,4-5-1,,,62548,Krestovsky Stadium,,,,
300331524,3,First stage,Group B,2018-06-15,0,1,POR,ESP,,,3,3,0,0,,4-4-2,4-5-1,,,43866,Fisht Olympic Stadium,,,,
300331533,5,First stage,Group C,2018-06-16,0,1,FRA,AUS,,,2,1,0,0,FRA,4-3-3,4-5-1,,,41279,Ak Bars Arena,,,,
300331515,7,First stage,Group D,2018-06-16,0,1,ARG,ISL,,,1,1,0,0,,4-5-1,4-4-2,,,44190,Otkrytiye Arena,,,,
300331528,6,First stage,Group C,2018-06-16,0,1,PER,DEN,,,0,1,0,0,DEN,4-5-1,4-5-1,,,40502,Mordovia Arena,,,,
300331523,8,First stage,Group D,2018-06-16,0,1,CRO,NGA,,,2,0,0,0,CRO,4-5-1,4-4-2,,,31136,Kaliningrad Stadium,,,,
300331529,10,First stage,Group E,2018-06-17,0,1,CRC,SRB,,,0,1,0,0,SRB,3-6-1,4-5-1,,,41432,Samara Arena,,,,
300331502,11,First stage,Group F,2018-06-17,0,1,GER,MEX,,,0,1,0,0,MEX,4-5-1,4-5-1,,,78011,Lenin,,,,
300331525,9,First stage,Group E,2018-06-17,0,1,BRA,SUI,,,1,1,0,0,,4-3-3,4-5-1,,,43109,Rostov Arena,,,,
300331499,12,First stage,Group F,2018-06-18,0,1,SWE,KOR,,,1,0,0,0,SWE,4-4-2,4-3-3,,,42300,Nizhny Novgorod Stadium,,,,
300331539,13,First stage,Group G,2018-06-18,0,1,BEL,PAN,,,3,0,0,0,BEL,3-4-3,4-5-1,,,43257,Fisht Olympic Stadium,,,,
300331554,14,First stage,Group G,2018-06-18,0,1,TUN,ENG,,,1,2,0,0,ENG,4-5-1,3-5-2,,,41064,Central Stadium,,,,
300331495,17,First stage,Group A,2018-06-19,0,1,RUS,EGY,,,3,1,0,0,RUS,4-5-1,4-5-1,,,64468,Krestovsky Stadium,,,,
300331550,16,First stage,Group H,2018-06-19,0,1,COL,JPN,,,1,2,0,0,JPN,4-5-1,4-5-1,,,40842,Mordovia Arena,,,,
300331545,15,First stage,Group H,2018-06-19,0,1,POL,SEN,,,1,2,0,0,SEN,4-4-2,4-4-2,,,44190,Otkrytiye Arena,,,,
300331511,19,First stage,Group B,2018-06-20,0,1,POR,MAR,,,1,0,0,0,POR,4-4-2,4-5-1,,,78011,Lenin,,,,
300331530,18,First stage,Group A,2018-06-20,0,1,URU,KSA,,,1,0,0,0,URU,4-4-2,4-5-1,,,42678,Rostov Arena,,,,
