player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
200999,Guzman Nahuel,0,1,93.0,193.0,ARG,43922,,1986-02-10,32.3,Goalkeeper,Argentina,ARG
266796,Gabriel Mercado,1,2,81.0,181.0,ARG,43922,,1987-03-18,31.2,Defender,Argentina,ARG
308322,Nicolas Tagliafico,1,3,65.0,172.0,ARG,43922,,1992-08-31,25.8,Defender,Argentina,ARG
298593,Cristian Ansaldi,1,4,73.0,181.0,ARG,43922,,1986-09-20,31.7,Defender,Argentina,ARG
200133,Lucas Biglia,2,5,73.0,175.0,ARG,43922,,1986-01-30,32.4,Midfielder,Argentina,ARG
266784,Federico Fazio,1,6,85.0,199.0,ARG,43922,,1987-03-17,31.2,Defender,Argentina,ARG
266790,Ever Banega,2,7,73.0,175.0,ARG,43922,,1988-06-29,30.0,Midfielder,Argentina,ARG
401204,Marcos Acuna,1,8,77.0,172.0,ARG,43922,,1991-10-28,26.6,Defender,Argentina,ARG
271550,Gonzalo Higuain,3,9,75.0,184.0,ARG,43922,,1987-12-10,30.5,Striker,Argentina,ARG
229397,Lionel Messi,3,10,72.0,170.0,ARG,43922,,1987-06-24,31.0,Striker,Argentina,ARG
266800,Angel Di Maria,2,11,75.0,178.0,ARG,43922,,1988-02-14,30.3,Midfielder,Argentina,ARG
398422,Franco Armani,0,12,88.0,189.0,ARG,43922,,1986-10-16,31.7,Goalkeeper,Argentina,ARG
411433,Maximiliano Meza,2,13,76.0,181.0,ARG,43922,,1992-12-15,25.5,Midfielder,Argentina,ARG
182372,Javier Mascherano,1,14,73.0,174.0,ARG,43922,,1984-06-08,34.0,Defender,Argentina,ARG
316997,Enzo Perez,2,15,71.0,177.0,ARG,43922,,1986-02-22,32.3,Midfielder,Argentina,ARG
318688,Marcos Rojo,1,16,82.0,189.0,ARG,43922,,1990-03-20,28.2,Defender,Argentina,ARG
310116,Nicolas Otamendi,1,17,82.0,183.0,ARG,43922,,1988-02-12,30.3,Defender,Argentina,ARG
268992,Eduardo Salvio,1,18,78.0,173.0,ARG,43922,,1990-07-13,27.9,Defender,Argentina,ARG
228528,Sergio Aguero,3,19,74.0,172.0,ARG,43922,,1988-06-02,30.0,Striker,Argentina,ARG
395414,Giovani Lo Celso,2,20,75.0,177.0,ARG,43922,,1996-04-09,22.2,Midfielder,Argentina,ARG
392905,Paulo Dybala,3,21,73.0,177.0,ARG,43922,,1993-11-15,24.6,Striker,Argentina,ARG
371828,Cristian Pavon,2,22,78.0,174.0,ARG,43922,,1996-01-21,22.4,Midfielder,Argentina,ARG
181440,Wilfredo Caballero,0,23,80.0,186.0,ARG,43922,,1981-09-28,36.7,Goalkeeper,Argentina,ARG
339117,Mathew Ryan,0,1,82.0,184.0,AUS,43976,,1992-04-08,26.2,Goalkeeper,Australia,AUS
331149,Milos Degenek,1,2,83.0,187.0,AUS,43976,,1994-04-28,24.1,Defender,Australia,AUS
397636,James Meredith,1,3,71.0,179.0,AUS,43976,,1988-04-05,30.2,Defender,Australia,AUS
213001,Tim Cahill,3,4,76.0,180.0,AUS,43976,,1979-12-06,38.5,Striker,Australia,AUS
197411,Mark Milligan,1,5,78.0,178.0,AUS,43976,,1985-08-04,32.9,Defender,Australia,AUS
306404,Matthew Jurman,1,6,83.0,190.0,AUS,43976,,1989-12-08,28.5,Defender,Australia,AUS
321697,Mathew Leckie,3,7,78.0,181.0,AUS,43976,,1991-02-04,27.4,Striker,Australia,AUS
339116,Massimo Luongo,2,8,76.0,176.0,AUS,43976,,1992-09-25,25.7,Midfielder,Australia,AUS
379785,Tomi Juric,3,9,80.0,190.0,AUS,43976,,1991-07-22,26.9,Striker,Australia,AUS
229043,Robbie Kruse,3,10,66.0,180.0,AUS,43976,,1988-10-05,29.7,Striker,Australia,AUS
411241,Andrew Nabbout,3,11,78.0,177.0,AUS,43976,,1992-12-17,25.5,Striker,Australia,AUS
181467,Brad Jones,0,12,87.0,193.0,AUS,43976,,1982-03-19,36.2,Goalkeeper,Australia,AUS
312252,Aaron Mooy,2,13,76.0,174.0,AUS,43976,,1990-09-15,27.7,Midfielder,Australia,AUS
368899,Jamie Maclaren,3,14,76.0,179.0,AUS,43976,,1993-07-29,24.9,Striker,Australia,AUS
197514,Mile Jedinak,2,15,78.0,188.0,AUS,43976,,1984-08-03,33.9,Midfielder,Australia,AUS
349342,Aziz Behich,1,16,63.0,170.0,AUS,43976,,1990-12-16,27.5,Defender,Australia,AUS
389503,Daniel Arzani,3,17,70.0,171.0,AUS,43976,,1999-01-04,19.4,Striker,Australia,AUS
197419,Danny Vukovic,0,18,94.0,187.0,AUS,43976,,1985-03-27,33.2,Goalkeeper,Australia,AUS
397717,Joshua Risdon,1,19,70.0,169.0,AUS,43976,,1992-07-27,25.9,Defender,Australia,AUS
339118,Trent Sainsbury,1,20,79.0,183.0,AUS,43976,,1992-01-05,26.4,Defender,Australia,AUS
333076,Dimitrios Petratos,3,21,72.0,176.0,AUS,43976,,1992-11-10,25.6,Striker,Australia,AUS
355775,Jackson Irvine,2,22,81.0,189.0,AUS,43976,,1993-03-07,25.3,Midfielder,Australia,AUS
367641,Tom Rogic,2,23,88.0,189.0,AUS,43976,,1992-12-16,25.5,Midfielder,Australia,AUS
358106,Thibaut Courtois,0,1,96.0,199.0,BEL,43935,,1992-05-11,26.1,Goalkeeper,Belgium,BEL
290864,Toby Alderweireld,1,2,81.0,186.0,BEL,43935,,1989-03-02,29.3,Defender,Belgium,BEL
216880,Thomas Vermaelen,1,3,80.0,183.0,BEL,43935,,1985-11-14,32.6,Defender,Belgium,BEL
216004,Vincent Kompany,1,4,85.0,190.0,BEL,43935,,1986-04-10,32.2,Defender,Belgium,BEL
290904,Jan Vertonghen,1,5,86.0,189.0,BEL,43935,,1987-04-24,31.1,Defender,Belgium,BEL
290821,Axel Witsel,2,6,73.0,186.0,BEL,43935,,1989-01-12,29.4,Midfielder,Belgium,BEL
358120,Kevin De Bruyne,2,7,70.0,181.0,BEL,43935,,1991-06-28,27.0,Midfielder,Belgium,BEL
290902,Marouane Fellaini,2,8,85.0,194.0,BEL,43935,,1987-11-22,30.6,Midfielder,Belgium,BEL
358112,Romelu Lukaku,3,9,103.0,190.0,BEL,43935,,1993-05-13,25.1,Striker,Belgium,BEL
273996,Eden Hazard,3,10,74.0,173.0,BEL,43935,,1991-01-07,27.4,Striker,Belgium,BEL
398653,Yannick Carrasco,2,11,67.0,180.0,BEL,43935,,1993-09-04,24.8,Midfielder,Belgium,BEL
298738,Simon Mignolet,0,12,87.0,193.0,BEL,43935,,1988-03-06,30.3,Goalkeeper,Belgium,BEL
373315,Koen Casteels,0,13,86.0,197.0,BEL,43935,,1992-06-25,26.0,Goalkeeper,Belgium,BEL
358114,Dries Mertens,3,14,61.0,169.0,BEL,43935,,1987-05-06,31.1,Striker,Belgium,BEL
358122,Thomas Meunier,1,15,88.0,190.0,BEL,43935,,1991-09-12,26.8,Defender,Belgium,BEL
378834,Thorgan Hazard,2,16,70.0,174.0,BEL,43935,,1993-03-29,25.2,Midfielder,Belgium,BEL
401444,Youri Tielemans,2,17,72.0,176.0,BEL,43935,,1997-05-07,21.1,Midfielder,Belgium,BEL
379910,Adnan Januzaj,3,18,75.0,180.0,BEL,43935,,1995-02-05,23.4,Striker,Belgium,BEL
290825,Moussa Dembele,2,19,82.0,185.0,BEL,43935,,1987-07-16,30.9,Midfielder,Belgium,BEL
358118,Dedryck Boyata,1,20,84.0,188.0,BEL,43935,,1990-11-28,27.5,Defender,Belgium,BEL
378835,Michy Batshuayi,3,21,78.0,185.0,BEL,43935,,1993-10-02,24.7,Striker,Belgium,BEL
358108,Nacer Chadli,2,22,85.0,187.0,BEL,43935,,1989-08-02,28.9,Midfielder,Belgium,BEL
402015,Leander Dendoncker,1,23,76.0,188.0,BEL,43935,,1995-04-15,23.2,Defender,Belgium,BEL
308370,Alisson,0,1,91.0,193.0,BRA,43924,,1992-10-02,25.7,Goalkeeper,Brazil,BRA
289964,Thiago Silva,1,2,78.0,183.0,BRA,43924,,1984-09-22,33.7,Defender,Brazil,BRA
289958,Miranda,1,3,78.0,186.0,BRA,43924,,1984-09-07,33.8,Defender,Brazil,BRA
398286,Pedro Geromel,1,4,84.0,190.0,BRA,43924,,1985-09-21,32.7,Defender,Brazil,BRA
308386,Casemiro,2,5,84.0,185.0,BRA,43924,,1992-02-23,26.3,Midfielder,Brazil,BRA
217161,Filipe Luis,1,6,74.0,182.0,BRA,43924,,1985-08-09,32.8,Defender,Brazil,BRA
305070,Douglas Costa,3,7,75.0,172.0,BRA,43924,,1990-09-14,27.7,Striker,Brazil,BRA
