player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
47338,Amadeo Carrizo,0,1,,,ARG,43922,,1926-06-12,100.0,Goalkeeper,Argentina,ARG
48404,Pedro Dellacha,2,2,,,ARG,43922,,1926-07-09,99.9,Midfielder,Argentina,ARG
59320,Federico Vairo,1,3,,,ARG,43922,,1930-01-27,96.4,Defender,Argentina,ARG
53146,Juan Francesco Lombardo,1,4,,,ARG,43922,,1925-06-11,101.0,Defender,Argentina,ARG
57147,Nestor Rossi,2,5,,,ARG,43922,,1925-05-10,101.1,Midfielder,Argentina,ARG
59455,Jose Varacka,2,6,,,ARG,43922,,1932-05-27,94.0,Midfielder,Argentina,ARG
47957,Oreste Omar Corbatta,3,7,,,ARG,43922,,1936-03-11,90.3,Striker,Argentina,ARG
56430,Eliseo Prado,3,8,,,ARG,43922,,1929-09-17,96.7,Striker,Argentina,ARG
54112,Norberto Menendez,3,9,,,ARG,43922,,1936-12-14,89.5,Striker,Argentina,ARG
57055,Alfredo Rojas,3,10,,,ARG,43922,,1937-02-20,89.3,Striker,Argentina,ARG
52648,Angel Labruna,3,11,,,ARG,43922,,1918-09-28,107.7,Striker,Argentina,ARG
69929,Julio Mussimesi,0,12,,,ARG,43922,,1923-07-09,102.9,Goalkeeper,Argentina,ARG
56113,Alfredo Perez,2,13,,,ARG,43922,,1929-04-10,97.2,Midfielder,Argentina,ARG
69930,Federico Edwards,1,14,,,ARG,43922,,1931-01-27,95.4,Defender,Argentina,ARG
69931,David Acevedo,1,15,,,ARG,43922,,1937-02-20,89.3,Defender,Argentina,ARG
69932,Eliseo Mourino,2,16,,,ARG,43922,,1927-06-02,99.0,Midfielder,Argentina,ARG
48389,Jose Ramos Delgado,1,17,,,ARG,43922,,1935-08-25,90.8,Defender,Argentina,ARG
46717,Norberto Boggio,3,18,,,ARG,43922,,1931-08-11,94.8,Striker,Argentina,ARG
45952,Ludovico Avio,3,19,,,ARG,43922,,1931-10-06,94.7,Striker,Argentina,ARG
69933,Ricardo Infante,3,20,,,ARG,43922,,1924-06-21,102.0,Striker,Argentina,ARG
57526,Jose Sanfilippo,3,21,,,ARG,43922,,1935-05-04,91.1,Striker,Argentina,ARG
48084,Osvaldo Cruz,3,22,,,ARG,43922,,1931-05-29,95.0,Striker,Argentina,ARG
58652,Rudolf Szanwald,0,1,,,AUT,43934,,1931-07-06,94.9,Goalkeeper,Austria,AUT
50492,Paul Halla,1,2,,,AUT,43934,,1931-04-10,95.2,Defender,Austria,AUT
50596,Ernst Happel,1,3,,,AUT,43934,,1925-11-29,100.5,Defender,Austria,AUT
58638,Franz Swoboda,1,4,,,AUT,43934,,1933-02-15,93.3,Defender,Austria,AUT
174592,Gerhard Hanappi,1,5,,,AUT,43934,,1929-02-16,97.3,Defender,Austria,AUT
52347,Karl Koller,2,6,,,AUT,43934,,1929-02-09,97.3,Midfielder,Austria,AUT
50995,Walter Horak,3,7,,,AUT,43934,,1931-06-01,95.0,Striker,Austria,AUT
52470,Paul Kozlicek,3,8,,,AUT,43934,,1937-07-22,88.9,Striker,Austria,AUT
47109,Hans Buzek,3,9,,,AUT,43934,,1938-05-22,88.1,Striker,Austria,AUT
52394,Alfred Koerner,3,10,,,AUT,43934,,1926-02-14,100.3,Striker,Austria,AUT
61690,Helmut Senekowitsch,3,11,,,AUT,43934,,1933-10-22,92.6,Striker,Austria,AUT
57698,Kurt Schmied,0,12,,,AUT,43934,,1926-06-14,100.0,Goalkeeper,Austria,AUT
57688,Walter Schleger,3,13,,,AUT,43934,,1929-09-19,96.7,Striker,Austria,AUT
69973,Pepi Hammerl,3,14,,,AUT,43934,,1931-01-22,95.4,Striker,Austria,AUT
52349,Walter Kollmann,1,15,,,AUT,43934,,1932-06-17,94.0,Defender,Austria,AUT
58472,Karl Stotz,2,16,,,AUT,43934,,1927-03-27,99.2,Midfielder,Austria,AUT
52469,Ernst Kozlicek,2,17,,,AUT,43934,,1931-01-27,95.4,Midfielder,Austria,AUT
46263,Leopold Barschandt,1,18,,,AUT,43934,,1925-08-12,100.8,Defender,Austria,AUT
48556,Robert Dienst,3,19,,,AUT,43934,,1928-03-01,98.3,Striker,Austria,AUT
69974,Herbert Ninaus,3,20,,,AUT,43934,,1937-03-31,89.2,Striker,Austria,AUT
69975,Ignaz Puschnik,2,21,,,AUT,43934,,1934-02-05,92.4,Midfielder,Austria,AUT
49061,Bruno Engelmeier,0,22,,,AUT,43934,,1927-09-05,98.8,Goalkeeper,Austria,AUT
47382,Castilho,0,1,,,BRA,43924,,1927-11-27,98.5,Goalkeeper,Brazil,BRA
63862,Bellini,1,2,,,BRA,43924,,1930-06-07,96.0,Defender,Brazil,BRA
63860,Gilmar (Gilmar Dos Santos Neves),0,3,,,BRA,43924,,1930-08-22,95.8,Goalkeeper,Brazil,BRA
44603,Djalma Santos,1,4,,,BRA,43924,,1929-02-27,97.3,Defender,Brazil,BRA
63863,Dino Sani,2,5,,,BRA,43924,,1932-05-23,94.1,Midfielder,Brazil,BRA
63855,Didi,2,6,,,BRA,43924,,1928-10-08,97.7,Midfielder,Brazil,BRA
61571,Mario Zagallo,3,7,,,BRA,43924,,1931-08-09,94.8,Striker,Brazil,BRA
69972,Oreco,1,8,,,BRA,43924,,1932-06-13,94.0,Defender,Brazil,BRA
63870,Zozimo,1,9,,,BRA,43924,,1932-06-19,94.0,Defender,Brazil,BRA
63869,Pelé (Edson Arantes Do Nascimento),3,10,,,BRA,43924,,1940-10-23,85.6,Striker,Brazil,BRA
63868,Garrincha,3,11,,,BRA,43924,,1933-10-28,92.6,Striker,Brazil,BRA
44604,Nilton Santos,1,12,,180.0,BRA,43924,,1925-05-16,101.1,Defender,Brazil,BRA
182098,Moacir,2,13,,,BRA,43924,,1936-05-18,90.1,Midfielder,Brazil,BRA
63861,De Sordi,1,14,,,BRA,43924,,1931-02-14,95.3,Defender,Brazil,BRA
63864,Orlando,1,15,,,BRA,43924,,1935-09-20,90.7,Defender,Brazil,BRA
69900,Mauro Ramos,1,16,,,BRA,43924,,1930-08-30,95.8,Defender,Brazil,BRA
63865,Joel,3,17,,,BRA,43924,,1931-11-23,94.6,Striker,Brazil,BRA
174341,Jose Altafini,3,18,,,BRA,43924,,1938-08-24,87.8,Striker,Brazil,BRA
63867,Zito,2,19,,,BRA,43924,,1932-08-08,93.8,Midfielder,Brazil,BRA
63866,Vava,3,20,,,BRA,43924,,1934-11-12,91.6,Striker,Brazil,BRA
190051,Dida,3,21,,,BRA,43924,,1934-03-26,92.2,Striker,Brazil,BRA
69902,Pepe,3,22,,,BRA,43924,,1935-02-25,91.3,Striker,Brazil,BRA
58360,Imrich Stacho,0,1,,,TCH,44025,,1931-11-04,94.6,Goalkeeper,Czechoslovakia,TCH
