player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
44951,Alberto Acha,1,,,,BOL,43923,,1920-04-03,106.2,Defender,Bolivia,BOL
45391,Victor Algaranaz,3,,,,BOL,43923,,1924-04-06,102.2,Striker,Bolivia,BOL
46991,Victor Brown,3,,,,BOL,43923,,1927-03-07,99.3,Striker,Bolivia,BOL
47270,Roberto Capparelli,3,,,,BOL,43923,,1921-11-18,104.6,Striker,Bolivia,BOL
49366,Leonardo Ferrel,2,,,,BOL,43923,,1923-07-07,102.9,Midfielder,Bolivia,BOL
50220,Antonio Grecco,2,,,,BOL,43923,,1923-01-01,103.4,Midfielder,Bolivia,BOL
50377,Benigno Gutierrez,3,,,,BOL,43923,,1925-09-01,100.8,Striker,Bolivia,BOL
50381,Eduardo Gutierrez,0,,,,BOL,43923,,1925-01-17,101.4,Goalkeeper,Bolivia,BOL
53491,Benjamin Maldonado,3,,,,BOL,43923,,1928-01-01,98.5,Striker,Bolivia,BOL
54071,Mario Mena,3,,,,BOL,43923,,1928-07-28,97.9,Striker,Bolivia,BOL
59254,Victor Ugarte,3,,,,BOL,43923,,1926-05-05,100.1,Striker,Bolivia,BOL
59348,Antonio Valencia,2,,,,BOL,43923,,1925-05-05,101.1,Midfielder,Bolivia,BOL
69732,Vicente Arraya,0,,,,BOL,43923,,1922-01-25,104.4,Goalkeeper,Bolivia,BOL
69733,Duberty Araoz,2,,,,BOL,43923,,1920-12-21,105.5,Midfielder,Bolivia,BOL
69734,Hector Saavedra,2,,,,BOL,43923,,1923-03-08,103.3,Midfielder,Bolivia,BOL
69735,Rene Cabrera,2,,,,BOL,43923,,1925-10-21,100.6,Midfielder,Bolivia,BOL
69736,Juan Guerra,3,,,,BOL,43923,,1927-04-13,99.2,Striker,Bolivia,BOL
69738,Benedicto Godoy,3,,,,BOL,43923,,1924-07-28,101.9,Striker,Bolivia,BOL
246314,Jose Bustamante-Nava,1,,,,BOL,43923,,1922-03-05,104.3,Defender,Bolivia,BOL
44604,Nilton Santos,1,,,180.0,BRA,43924,,1925-05-16,101.1,Defender,Brazil,BRA
45005,Ademir,3,,,,BRA,43924,,1922-11-08,103.6,Striker,Brazil,BRA
46218,Barbosa,0,,,,BRA,43924,,1921-03-27,105.2,Goalkeeper,Brazil,BRA
46316,Bauer,2,,,,BRA,43924,,1925-11-21,100.6,Midfielder,Brazil,BRA
47382,Castilho,0,,,,BRA,43924,,1927-11-27,98.5,Goalkeeper,Brazil,BRA
48147,Augusto,1,,,,BRA,43924,,1920-10-22,105.6,Defender,Brazil,BRA
49608,Friaca,3,,,,BRA,43924,,1924-10-20,101.6,Striker,Brazil,BRA
51725,Juvenal,1,,,,BRA,43924,,1923-11-27,102.5,Defender,Brazil,BRA
57201,Ruy,2,,,,BRA,43924,,1922-02-02,104.4,Midfielder,Brazil,BRA
63842,Danilo Alvim,2,,,,BRA,43924,,1920-12-03,105.5,Midfielder,Brazil,BRA
63843,Bigode,2,,,,BRA,43924,,1922-04-04,104.2,Midfielder,Brazil,BRA
63844,Zizinho,2,,,,BRA,43924,,1921-09-14,104.7,Midfielder,Brazil,BRA
63846,Jair,3,,,,BRA,43924,,1921-03-21,105.2,Striker,Brazil,BRA
63847,Chico,3,,,,BRA,43924,,1923-01-07,103.4,Striker,Brazil,BRA
63848,Ely Do Amparo,1,,,,BRA,43924,,1921-05-14,105.1,Defender,Brazil,BRA
63849,Maneca,3,,,,BRA,43924,,1926-01-28,100.4,Striker,Brazil,BRA
63850,Baltazar,3,,,,BRA,43924,,1926-01-14,100.4,Striker,Brazil,BRA
63851,Noronha,2,,,,BRA,43924,,1918-09-25,107.7,Midfielder,Brazil,BRA
69792,Alfredo Ii,3,,,,BRA,43924,,1920-01-01,106.5,Striker,Brazil,BRA
69793,Adaozinho,3,,,,BRA,43924,,1923-04-02,103.2,Striker,Brazil,BRA
69794,Nena,1,,,,BRA,43924,,1923-07-11,102.9,Defender,Brazil,BRA
156542,Rodrigues,3,,,,BRA,43924,,1925-06-27,101.0,Striker,Brazil,BRA
45489,Manuel Alvarez,1,,,,CHI,43925,,1928-05-23,98.1,Defender,Chile,CHI
47091,Miguel Busquets,2,,,,CHI,43925,,1920-10-15,105.7,Midfielder,Chile,CHI
47356,Hernan Carvallo,2,,,,CHI,43925,,1922-08-19,103.8,Midfielder,Chile,CHI
48048,Atilio Cremaschi,3,,,,CHI,43925,,1923-03-08,103.3,Striker,Chile,CHI
