id_match,match_number,stage,group,date_utc,match_status,result_type,home_team,away_team,home_name,away_name,home_score,away_score,home_penalties,away_penalties,winner,home_tactics,away_tactics,home_possession,away_possession,attendance,stadium,humidity,temperature,wind_speed,weather
459,1,Group Matches,Group A,1986-05-31,0,1,BUL,ITA,Bulgaria,Italy,1,1,,,,,,,,,Estadio Azteca,,,,
439,3,Group Matches,Group D,1986-06-01,0,1,ESP,BRA,Spain,Brazil,0,1,,,BRA,,,,,,Estadio Jalisco,,,,
468,2,Group Matches,Group C,1986-06-01,0,1,CAN,FRA,Canada,France,0,1,,,FRA,,,,,,Nou Camp - Estadio León,,,,
610,5,Group Matches,Group C,1986-06-02,0,1,URS,HUN,Soviet Union,Hungary,6,0,,,URS,,,,,,Estadio Sergio León Chávez,,,,
395,4,Group Matches,Group A,1986-06-02,0,1,ARG,KOR,Argentina,Korea Republic,3,1,,,ARG,,,,,,Estadio Olímpico Universitario,,,,
674,6,Group Matches,Group F,1986-06-02,0,1,MAR,POL,Morocco,Poland,0,0,,,,,,,,,Estadio Universitario,,,,
379,8,Group Matches,Group D,1986-06-03,0,1,ALG,NIR,Algeria,Northern Ireland,1,1,,,,,,,,,Tres de Marzo,,,,
428,7,Group Matches,Group B,1986-06-03,0,1,BEL,MEX,Belgium,Mexico,1,2,,,MEX,,,,,,Estadio Azteca,,,,
538,9,Group Matches,Group F,1986-06-03,0,1,POR,ENG,Portugal,England,1,0,,,POR,,,,,,Tecnologico,,,,
585,11,Group Matches,Group E,1986-06-04,0,1,URU,FRG,Uruguay,Germany FR,1,1,,,,,,,,,Estadio La Corregidora,,,,
517,12,Group Matches,Group E,1986-06-04,0,1,SCO,DEN,Scotland,Denmark,0,1,,,DEN,,,,,,Neza,,,,
628,10,Group Matches,Group B,1986-06-04,0,1,PAR,IRQ,Paraguay,Iraq,1,0,,,PAR,,,,,,Bombonera - Estadio Nemesio Diez,,,,
571,15,Group Matches,Group C,1986-06-05,0,1,FRA,URS,France,Soviet Union,1,1,,,,,,,,,Nou Camp - Estadio León,,,,
394,13,Group Matches,Group A,1986-06-05,0,1,ITA,ARG,Italy,Argentina,1,1,,,,,,,,,Estadio Cuauhtemoc,,,,
460,14,Group Matches,Group A,1986-06-05,0,1,KOR,BUL,Korea Republic,Bulgaria,1,1,,,,,,,,,Estadio Olímpico Universitario,,,,
475,16,Group Matches,Group C,1986-06-06,0,1,HUN,CAN,Hungary,Canada,2,0,,,HUN,,,,,,Estadio Sergio León Chávez,,,,
377,17,Group Matches,Group D,1986-06-06,0,1,BRA,ALG,Brazil,Algeria,1,0,,,BRA,,,,,,Estadio Jalisco,,,,
533,18,Group Matches,Group F,1986-06-06,0,1,ENG,MAR,England,Morocco,0,0,,,,,,,,,Tecnologico,,,,
680,19,Group Matches,Group B,1986-06-07,0,1,MEX,PAR,Mexico,Paraguay,1,1,,,,,,,,,Estadio Azteca,,,,
551,20,Group Matches,Group D,1986-06-07,0,1,NIR,ESP,Northern Ireland,Spain,1,2,,,ESP,,,,,,Tres de Marzo,,,,
701,21,Group Matches,Group F,1986-06-07,0,1,POL,POR,Poland,Portugal,1,0,,,POL,,,,,,Estadio Universitario,,,,
580,23,Group Matches,Group E,1986-06-08,0,1,FRG,SCO,Germany FR,Scotland,2,1,,,FRG,,,,,,Estadio La Corregidora,,,,
427,22,Group Matches,Group B,1986-06-08,0,1,IRQ,BEL,Iraq,Belgium,1,2,,,BEL,,,,,,Bombonera - Estadio Nemesio Diez,,,,
522,24,Group Matches,Group E,1986-06-08,0,1,DEN,URU,Denmark,Uruguay,6,1,,,DEN,,,,,,Neza,,,,
476,26,Group Matches,Group C,1986-06-09,0,1,URS,CAN,Soviet Union,Canada,2,0,,,URS,,,,,,Estadio Sergio León Chávez,,,,
567,25,Group Matches,Group C,1986-06-09,0,1,HUN,FRA,Hungary,France,0,3,,,FRA,,,,,,Nou Camp - Estadio León,,,,
389,28,Group Matches,Group A,1986-06-10,0,1,ARG,BUL,Argentina,Bulgaria,2,0,,,ARG,,,,,,Estadio Olímpico Universitario,,,,
643,27,Group Matches,Group A,1986-06-10,0,1,KOR,ITA,Korea Republic,Italy,2,3,,,ITA,,,,,,Estadio Cuauhtemoc,,,,
627,29,Group Matches,Group B,1986-06-11,0,1,IRQ,MEX,Iraq,Mexico,0,1,,,MEX,,,,,,Estadio Azteca,,,,
429,30,Group Matches,Group B,1986-06-11,0,1,PAR,BEL,Paraguay,Belgium,2,2,,,,,,,,,Bombonera - Estadio Nemesio Diez,,,,
675,31,Group Matches,Group F,1986-06-11,0,1,POR,MAR,Portugal,Morocco,1,3,,,MAR,,,,,,Tres de Marzo,,,,
537,32,Group Matches,Group F,1986-06-11,0,1,ENG,POL,England,Poland,3,0,,,ENG,,,,,,Tecnologico,,,,
378,34,Group Matches,Group D,1986-06-12,0,1,ALG,ESP,Algeria,Spain,0,3,,,ESP,,,,,,Tecnologico,,,,
441,33,Group Matches,Group D,1986-06-12,0,1,NIR,BRA,Northern Ireland,Brazil,0,3,,,BRA,,,,,,Estadio Jalisco,,,,
512,35,Group Matches,Group E,1986-06-13,0,1,DEN,FRG,Denmark,Germany FR,2,0,,,DEN,,,,,,Estadio La Corregidora,,,,
712,36,Group Matches,Group E,1986-06-13,0,1,SCO,URU,Scotland,Uruguay,0,0,,,,,,,,,Neza,,,,
432,38,Round of 16,,1986-06-15,0,3,URS,BEL,Soviet Union,Belgium,3,4,,,BEL,,,,,,Nou Camp - Estadio León,,,,
463,37,Round of 16,,1986-06-15,0,1,MEX,BUL,Mexico,Bulgaria,2,0,,,MEX,,,,,,Estadio Azteca,,,,
398,39,Round of 16,,1986-06-16,0,1,ARG,URU,Argentina,Uruguay,1,0,,,ARG,,,,,,Estadio Cuauhtemoc,,,,
444,40,Round of 16,,1986-06-16,0,1,BRA,POL,Brazil,Poland,4,0,,,BRA,,,,,,Estadio Jalisco,,,,
568,41,Round of 16,,1986-06-17,0,1,ITA,FRA,Italy,France,0,2,,,FRA,,,,,,Estadio Olímpico Universitario,,,,
574,42,Round of 16,,1986-06-17,0,1,MAR,FRG,Morocco,Germany FR,0,1,,,FRG,,,,,,Estadio Universitario,,,,
