player_id,name,position,jersey_number,weight,height,country_code,id_team,picture_url,dob,age,position_desc,team_name,team_abbr
46383,Ernesto Belis,1,,,,ARG,43922,,1909-02-01,25.3,Defender,Argentina,ARG
48333,Alfredo De Vincenzi,3,,,,ARG,43922,,1907-06-09,27.0,Striker,Argentina,ARG
49606,Hector Freschi,0,,,,ARG,43922,,1911-05-22,23.0,Goalkeeper,Argentina,ARG
49694,Alberto Galateo,3,,,,ARG,43922,,1913-01-01,21.4,Striker,Argentina,ARG
51274,Roberto Iraneta,3,,,,ARG,43922,,1915-03-21,19.2,Striker,Argentina,ARG
53160,Arcadio Lopez,2,,,,ARG,43922,,1910-09-15,23.7,Midfielder,Argentina,ARG
55028,Jose Nehin,2,,,,ARG,43922,,1905-10-13,28.6,Midfielder,Argentina,ARG
56047,Juan Pedevilla,1,,,,ARG,43922,,1909-06-06,25.0,Defender,Argentina,ARG
57181,Francisco Rua,3,,,,ARG,43922,,1911-02-04,23.3,Striker,Argentina,ARG
59281,Costantino Urbieta Sosa,2,,,,ARG,43922,,1907-08-12,26.8,Midfielder,Argentina,ARG
59939,Federico Wilde,3,,,,ARG,43922,,1912-12-14,21.4,Striker,Argentina,ARG
69470,Angel Grippa,0,,,,ARG,43922,,1914-03-02,20.2,Goalkeeper,Argentina,ARG
69471,Enrique Chimento,1,,,,ARG,43922,,,,Defender,Argentina,ARG
69472,Ernesto Albarracin,2,,,,ARG,43922,,1907-09-25,26.7,Midfielder,Argentina,ARG
69473,Luca Izzeta,3,,,,ARG,43922,,,,Striker,Argentina,ARG
69474,Alfonso Lorenzo,2,,,,ARG,43922,,,,Midfielder,Argentina,ARG
69475,Vincente Perez,3,,,,ARG,43922,,,,Striker,Argentina,ARG
70077,Ramon Astudillo,1,,,,ARG,43922,,,,Defender,Argentina,ARG
44608,Toni Schall,3,,,,AUT,43934,,1907-06-22,26.9,Striker,Austria,AUT
44631,Karl Sesta,1,,,,AUT,43934,,1906-03-18,28.2,Defender,Austria,AUT
44642,Matthias Sindelar,3,,,,AUT,43934,,1903-02-10,31.3,Striker,Austria,AUT
46918,Georg Braun,3,,,,AUT,43934,,1907-02-22,27.3,Striker,Austria,AUT
47794,Franz Cisar,1,,,,AUT,43934,,1908-11-28,25.5,Defender,Austria,AUT
50951,Leopold Hofmann,2,,,,AUT,43934,,1905-10-31,28.6,Midfielder,Austria,AUT
51009,Johann Horvath,3,,,,AUT,43934,,1903-05-20,31.0,Striker,Austria,AUT
56589,Rudolf Raftl,0,,,,GER,43934,,1911-02-07,23.3,Goalkeeper,Austria,AUT
58165,Josef Smistik,2,,,,AUT,43934,,1905-11-28,28.5,Midfielder,Austria,AUT
58494,Josef Stroh,3,,,,GER,43934,,1913-03-05,21.2,Striker,Austria,AUT
59280,Hans Urbanek,2,,,,AUT,43934,,1910-10-10,23.6,Midfielder,Austria,AUT
59607,Rudi Viertl,3,,,,AUT,43934,,1902-11-12,31.5,Striker,Austria,AUT
59758,Franz Wagner,2,,,,GER,43934,,1911-09-23,22.7,Midfielder,Austria,AUT
