id_match,match_number,stage,group,date_utc,match_status,result_type,home_team,away_team,home_name,away_name,home_score,away_score,home_penalties,away_penalties,winner,home_tactics,away_tactics,home_possession,away_possession,attendance,stadium,humidity,temperature,wind_speed,weather
3066,18,Group Matches,Group E,1994-06-24,0,1,MEX,IRL,Mexico,Republic of Ireland,2,1,,,MEX,,,,,,Citrus Bowl,,,,
3067,19,Group Matches,Group B,1994-06-24,0,1,BRA,CMR,Brazil,Cameroon,3,0,,,BRA,,,,,,Stanford Stadium,,,,
3068,20,Group Matches,Group B,1994-06-24,0,1,SWE,RUS,Sweden,Russia,3,1,,,SWE,,,,,,Pontiac Silverdome,,,,
3071,23,Group Matches,Group D,1994-06-25,0,1,ARG,NGA,Argentina,Nigeria,2,1,,,ARG,,,,,,Foxboro Stadium,,,,
3070,22,Group Matches,Group F,1994-06-25,0,1,KSA,MAR,Saudi Arabia,Morocco,2,1,,,KSA,,,,,,Giants Stadium,,,,
3069,21,Group Matches,Group F,1994-06-25,0,1,BEL,NED,Belgium,Netherlands,1,0,,,BEL,,,,,,Citrus Bowl,,,,
3073,25,Group Matches,Group A,1994-06-26,0,1,USA,ROU,USA,Romania,0,1,,,ROU,,,,,,Rose Bowl,,,,
3074,26,Group Matches,Group A,1994-06-26,0,1,SUI,COL,Switzerland,Colombia,0,2,,,COL,,,,,,Stanford Stadium,,,,
3072,24,Group Matches,Group D,1994-06-26,0,1,BUL,GRE,Bulgaria,Greece,4,0,,,BUL,,,,,,Soldier Field,,,,
3076,28,Group Matches,Group C,1994-06-27,0,1,GER,KOR,Germany,Korea Republic,3,2,,,GER,,,,,,Cotton Bowl,,,,
3075,27,Group Matches,Group C,1994-06-27,0,1,BOL,ESP,Bolivia,Spain,1,3,,,ESP,,,,,,Soldier Field,,,,
3078,30,Group Matches,Group E,1994-06-28,0,1,ITA,MEX,Italy,Mexico,1,1,,,,,,,,,RFK Stadium,,,,
3077,29,Group Matches,Group E,1994-06-28,0,1,IRL,NOR,Republic of Ireland,Norway,0,0,,,,,,,,,Giants Stadium,,,,
3080,32,Group Matches,Group B,1994-06-28,0,1,BRA,SWE,Brazil,Sweden,1,1,,,,,,,,,Pontiac Silverdome,,,,
3079,31,Group Matches,Group B,1994-06-28,0,1,RUS,CMR,Russia,Cameroon,6,1,,,RUS,,,,,,Stanford Stadium,,,,
3082,34,Group Matches,Group F,1994-06-29,0,1,BEL,KSA,Belgium,Saudi Arabia,0,1,,,KSA,,,,,,RFK Stadium,,,,
3081,33,Group Matches,Group F,1994-06-29,0,1,MAR,NED,Morocco,Netherlands,1,2,,,NED,,,,,,Citrus Bowl,,,,
3083,35,Group Matches,Group D,1994-06-30,0,1,GRE,NGA,Greece,Nigeria,0,2,,,NGA,,,,,,Foxboro Stadium,,,,
3084,36,Group Matches,Group D,1994-07-01,0,1,ARG,BUL,Argentina,Bulgaria,0,2,,,BUL,,,,,,Cotton Bowl,,,,
3086,38,Round of 16,,1994-07-02,0,1,ESP,SUI,Spain,Switzerland,3,0,,,ESP,,,,,,RFK Stadium,,,,
3085,37,Round of 16,,1994-07-02,0,1,GER,BEL,Germany,Belgium,3,2,,,GER,,,,,,Soldier Field,,,,
3088,40,Round of 16,,1994-07-03,0,1,ROU,ARG,Romania,Argentina,3,2,,,ROU,,,,,,Rose Bowl,,,,
3087,39,Round of 16,,1994-07-03,0,1,KSA,SWE,Saudi Arabia,Sweden,1,3,,,SWE,,,,,,Cotton Bowl,,,,
3089,41,Round of 16,,1994-07-04,0,1,NED,IRL,Netherlands,Republic of Ireland,2,0,,,NED,,,,,,Citrus Bowl,,,,
3090,42,Round of 16,,1994-07-04,0,1,BRA,USA,Brazil,USA,1,0,,,BRA,,,,,,Stanford Stadium,,,,
3091,43,Round of 16,,1994-07-05,0,3,NGA,ITA,Nigeria,Italy,1,2,,,ITA,,,,,,Foxboro Stadium,,,,
3092,44,Round of 16,,1994-07-05,0,2,MEX,BUL,Mexico,Bulgaria,1,1,1.0,3.0,BUL,,,,,,Giants Stadium,,,,
3097,45,Quarter-final,,1994-07-09,0,1,ITA,ESP,Italy,Spain,2,1,,,ITA,,,,,,Foxboro Stadium,,,,
3098,46,Quarter-final,,1994-07-09,0,1,NED,BRA,Netherlands,Brazil,2,3,,,BRA,,,,,,Cotton Bowl,,,,
3096,47,Quarter-final,,1994-07-10,0,1,BUL,GER,Bulgaria,Germany,2,1,,,BUL,,,,,,Giants Stadium,,,,
3095,48,Quarter-final,,1994-07-10,0,2,ROU,SWE,Romania,Sweden,2,2,4.0,5.0,SWE,,,,,,Stanford Stadium,,,,
3100,49,Semi-final,,1994-07-13,0,1,BUL,ITA,Bulgaria,Italy,1,2,,,ITA,,,,,,Giants Stadium,,,,
3099,50,Semi-final,,1994-07-13,0,1,SWE,BRA,Sweden,Brazil,0,1,,,BRA,,,,,,Rose Bowl,,,,
3103,51,Match for third place,,1994-07-16,0,1,SWE,BUL,Sweden,Bulgaria,4,0,,,SWE,,,,,,Rose Bowl,,,,
3104,52,Final,,1994-07-17,0,2,BRA,ITA,Brazil,Italy,0,0,3.0,2.0,BRA,,,,,,Rose Bowl,,,,
